ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
79,58,69,407,XX,01,*Debipur,644,2799,2799,0,00010
79,58,69,437,XX,01,*Ghopkhali,60,262,262,0,00010
79,58,69,663,XX,01,*Mirukhali Khas,621,2536,2536,0,00010
79,58,69,693,XX,01,*Nagrabhanga,425,1752,1752,0,00010
79,58,69,738,XX,01,*Napitkhali,633,2521,2521,0,00010
79,58,77,090,XX,01,*Badurtali,700,3149,3149,0,00010
79,58,77,180,XX,01,*Bhaijora,880,3884,3884,0,00010
79,58,77,211,XX,01,*Bukhaitala Bandhab Para,723,3239,3239,0,00010
79,58,77,241,XX,01,*Charakgachhia,478,2054,2033,21,00010
79,58,77,557,XX,01,*Kachubaria,890,3940,3940,0,00010
79,58,77,603,XX,01,*Khetachira,759,3269,3269,0,00010
79,58,77,723,XX,01,*Nali,777,3368,3368,0,00010
79,58,77,859,XX,01,*Sapleza,1376,5722,5722,0,00010
79,58,77,904,XX,01,*Tafalbaria,885,3844,3844,0,00010
79,58,86,195,XX,01,*Bhechhki,1190,5093,5093,0,00010
79,58,86,316,XX,01,*Dadhibhanga,335,1318,1318,0,00010
79,58,86,452,XX,01,*Ghosher Tikikata,914,3693,3693,0,00010
79,58,86,618,XX,01,*Kumirmara,712,2914,2914,0,00010
79,58,86,768,XX,01,*Panch Satakura Tikikata,269,1210,1210,0,00010
79,58,86,874,XX,01,*Sener Tikikata,2015,8483,8483,0,00010
79,58,86,889,XX,01,*Singa,688,2874,2874,0,00010
79,58,94,271,XX,01,*Chhota Machhua,1393,6379,6379,0,00010
79,58,94,512,XX,01,*Jankhali,619,2708,2708,0,00010
79,58,94,844,XX,01,*Sankhari Kati,757,3296,3296,0,00010
79,58,94,934,XX,01,*Tushkhali,1237,5504,5504,0,00010
79,76,10,118,XX,01,*Belua,791,3092,3092,0,00010
79,76,10,193,XX,01,*Chandkati,140,525,525,0,00010
79,76,10,267,XX,01,*Chhaila Bunia,239,905,905,0,00010
79,76,10,311,XX,01,*Dakshin Ghoshkati,197,673,673,0,00010
79,76,10,341,XX,01,*Dighia,696,2805,2805,0,00010
79,76,10,490,XX,01,*Jilbunia,378,1596,1596,0,00010
79,76,10,564,XX,01,*Kumarkhali,1065,4373,4373,0,00010
79,76,10,638,XX,01,*Manaphal,109,386,386,0,00010
79,76,10,965,XX,01,*Uttar Ghoshkati,551,2023,2023,0,00010
79,76,21,148,XX,01,*Bil Dumuria,756,3792,3792,0,00010
79,76,21,326,XX,01,*Deulbari,711,3507,3507,0,00010
79,76,21,341,XX,01,*Dighia (Part),1046,4744,4744,0,00010
79,76,21,371,XX,01,*Gaokhali,1067,4720,4720,0,00010
79,76,21,415,XX,01,*Hechakhali,177,791,791,0,00010
79,76,21,519,XX,01,*Kalardoani,1811,8721,8721,0,00010
79,76,21,653,XX,01,*Manoharpur,390,1886,1886,0,00010
79,76,21,697,XX,01,*Mugarjhor,1182,5481,5481,0,00010
79,76,21,727,XX,01,*Padmadubi,660,2845,2845,0,00010
79,76,21,742,XX,01,*Pakuria,890,4114,4114,0,00010
79,76,31,252,XX,01,*Chatar,217,1102,1102,0,00010
79,76,31,460,XX,01,*Jhanjhania,1067,5125,5125,0,00010
79,76,31,504,XX,01,*Jugia,1050,4559,4559,0,00010
79,76,31,549,XX,01,*Karkhanabaria,168,688,688,0,00010
79,76,31,608,XX,01,*Malikhali,323,1424,1424,0,00010
79,76,31,772,XX,01,*Penakhali,890,4091,4091,0,00010
79,76,31,831,XX,01,*Sachia,704,2940,2940,0,00010
79,76,31,920,XX,01,*Singkhali,293,1195,1195,0,00010
79,76,31,980,XX,01,*Uttar Matibhanga,192,826,826,0,00010
79,76,42,074,XX,01,*Baniari,1312,5581,5581,0,00010
79,76,42,103,XX,01,*Baraibunia,454,1898,1898,0,00010
79,76,42,207,XX,01,*Char Matibhanga,524,2416,2416,0,00010
79,76,42,237,XX,01,*Char Baniari,815,3706,3706,0,00010
79,76,42,430,XX,01,*Hoglabunia,339,1489,1489,0,00010
79,76,42,594,XX,01,*Mahmudkanda,340,1475,1475,0,00010
79,76,42,623,XX,01,*Malikhali Baibunia,176,698,698,0,00010
79,76,42,668,XX,01,*Matibhanga,568,2344,2344,0,00010
79,76,42,846,XX,01,*Samantagati,273,1153,1153,0,00010
79,76,42,994,XX,01,*Uttar Tarabunia,355,1496,1496,0,00010
79,76,52,014,XX,01,*Amtala,311,1434,1434,0,00010
79,76,52,089,XX,01,*Bara Buichakati,736,3418,3414,4,00010
79,76,52,282,XX,03,*Chhota Buichakati,980,4730,4730,0,00010
79,76,52,297,XX,01,*Chhota Kumarkhali,480,2290,2290,0,00010
79,76,52,400,XX,01,*Godara,352,1625,1625,0,00010
79,76,52,876,XX,01,*Satkachhima,1072,5064,5064,0,00010
79,76,52,950,XX,01,*Tarabunia,177,794,794,0,00010
79,76,63,044,XX,01,*Bakshi,516,2252,2252,0,00010
79,76,63,663,XX,01,*Mirzapur,428,1740,1740,0,00010
79,76,63,757,XX,01,*Paschim Chhota Buichhakati,572,2638,2638,0,00010
79,76,63,787,XX,01,*Raghunathpur,1981,8963,8963,0,00010
79,76,63,801,XX,01,*Rambhadra,264,1169,1169,0,00010
79,76,63,816,XX,01,*Ramnagar,595,2924,2924,0,00010
79,76,63,891,XX,01,*Sekhmatia,453,2052,2052,0,00010
79,76,63,905,XX,01,*Sholasat,376,1641,1641,0,00010
79,76,73,029,XX,01,*Baghajora,1038,4662,4662,0,00010
79,76,73,163,XX,01,*Burikhali,1094,4936,4936,0,00010
79,76,73,178,XX,01,*Chalitabari,472,2100,2100,0,00010
79,76,73,386,XX,01,*Gilatala,732,3114,3114,0,00010
79,76,73,861,XX,01,*Shankharikati,624,2837,2837,0,00010
79,76,84,059,XX,01,*Balibabla,259,1071,1071,0,00010
79,76,84,133,XX,01,*Bhimkati,594,2377,2377,0,00010
79,76,84,282,XX,01,*Chhota Buichakati Adrsha Gram,101,499,499,0,00010
79,76,84,356,XX,01,*Dumuria,319,1388,1388,0,00010
79,76,84,445,XX,01,*Joypur,908,4018,4018,0,00010
79,76,84,475,XX,01,*Jibagram,109,442,442,0,00010
79,76,84,534,XX,01,*Kalikati,309,1296,1296,0,00010
79,76,84,579,XX,01,*Madhurabad,111,478,478,0,00010
79,76,84,712,XX,01,*Nailtala,914,4096,4096,0,00010
79,76,84,935,XX,01,*Sreeramkati,768,3175,3169,6,00010
79,80,01,055,XX,02,*Alamkati,363,1584,1584,0,00010
79,80,01,177,XX,02,*Brahmmankati,353,1590,1590,0,00010
79,80,01,595,XX,02,*Dakshin Khana Kuniari,350,1472,1472,0,00010
79,80,01,773,XX,02,*Muktarkati,245,1061,1061,0,00010
79,80,02,386,XX,02,*Jatokati,527,2489,2489,0,00010
79,80,02,608,XX,02,*Kumarkhali,576,2729,2729,0,00010
79,80,02,884,XX,02,*Royerkati,266,1241,1241,0,00010
79,80,03,165,XX,02,*Bara Khalishakhali,313,1545,1545,0,00010
79,80,03,276,XX,02,*Chhota Khalishakhali,229,986,986,0,00010
79,80,03,420,XX,02,*Lakhyakati,88,390,390,0,00010
79,80,03,728,XX,02,*Narkhali,393,1796,1796,0,00010
79,80,04,663,XX,02,*Khumuria,512,2116,2116,0,00010
79,80,04,820,XX,02,*Rajarhat,376,1562,1562,0,00010
79,80,04,995,XX,02,*Shikarpur,1660,6743,6743,0,00010
79,80,05,110,XX,02,*Bazar Para,78,468,468,0,00010
79,80,05,221,XX,02,*Chandmari,121,514,514,0,00010
79,80,05,442,XX,02,*Kalibari,101,776,776,0,00010
79,80,05,829,XX,02,*Pirojpur,1152,4790,4706,84,00010
79,80,05,939,XX,02,*D.C.Para,235,980,980,0,00010
79,80,06,710,XX,02,*Namazpur,1330,6143,6143,0,00010
79,80,07,331,XX,02,*Hospital Para,691,3282,3225,57,00010
79,80,07,718,XX,02,*Machimpur (Utter),974,3830,3830,0,00010
79,80,08,497,XX,02,*Khamkata,222,1023,1023,0,00010
79,80,08,552,XX,02,*Krishnanagar,412,1908,1908,0,00010
79,80,08,718,XX,02,*Machimpur (Dakshin),856,3543,3543,0,00010
79,80,09,088,XX,02,*Baneswarpur,117,572,572,0,00010
79,80,09,444,XX,02,*Dumaritala Sariktala (Part),376,1703,1703,0,00010
79,80,09,479,XX,02,*Guabaria (Part),165,762,762,0,00010
79,80,09,630,XX,02,*Kumirmara (Part),67,322,322,0,00010
79,80,09,666,XX,02,*Marichal (Part),498,2136,2136,0,00010
79,80,17,017,XX,01,*Babla Kachubunia,417,1658,1658,0,00010
79,80,17,071,XX,01,*Bajukati,334,1363,1363,0,00010
79,80,17,319,XX,01,*Chungapasha,932,4094,4094,0,00010
79,80,17,328,XX,01,*Dakatia,172,681,681,0,00010
79,80,17,355,XX,01,*Dakshin Jibgram,223,849,849,0,00010
79,80,17,426,XX,01,*Depulia,114,481,481,0,00010
79,80,17,453,XX,01,*Durgapur,1247,5310,5310,0,00010
79,80,17,692,XX,01,*Nagarbari,65,261,261,0,00010
79,80,25,044,XX,01,*Bagmara,27,158,158,0,00010
79,80,25,062,XX,01,*Bhairampur,388,1856,1856,0,00010
79,80,25,168,XX,01,*Bhora,103,444,444,0,00010
79,80,25,461,XX,01,*Ekpai Jujkhola,448,1854,1854,0,00010
79,80,25,533,XX,01,*Kadamtala,1106,4499,4499,0,00010
79,80,25,595,XX,01,*Khanakuniari,261,1134,1134,0,00010
79,80,25,764,XX,01,*Paschim Char Kadamtala,74,340,340,0,00010
79,80,25,772,XX,01,*Paschim Rajarkati,60,262,262,0,00010
79,80,25,799,XX,01,*Porgola,688,3051,3051,0,00010
79,80,25,817,XX,01,*Purba Char Kadamtala,4,17,17,0,00010
79,80,25,870,XX,01,*Satbaketia,168,710,710,0,00010
79,80,34,195,XX,01,*Chal Pukharia,338,1468,1468,0,00010
79,80,34,399,XX,01,*Daudpur,138,636,636,0,00010
79,80,34,408,XX,01,*Debarkati,172,741,741,0,00010
79,80,34,541,XX,01,*Kaibartta Khali,191,835,835,0,00010
79,80,34,808,XX,01,*Pukharia,236,970,970,0,00010
79,80,34,826,XX,01,*Rajarkati,321,1380,1380,0,00010
79,80,34,852,XX,01,*Kalakhali,615,2598,2598,0,00010
79,80,34,959,XX,01,*Udaykati Gazalia,406,1750,1750,0,00010
79,80,69,026,XX,01,*Badokhali,211,927,927,0,00010
79,80,69,035,XX,01,*Badura,733,3461,3461,0,00010
79,80,69,053,XX,01,*Bainkhali,320,1386,1386,0,00010
79,80,69,106,XX,01,*Banshbaria Harina,424,1940,1940,0,00010
79,80,69,213,XX,01,*Chalna,119,554,508,46,00010
79,80,69,310,XX,01,*Chitalia,171,804,759,45,00010
79,80,69,346,XX,01,*Dakshin Gazipur,401,1592,1592,0,00010
79,80,69,506,XX,01,*Jhanjhania,291,1146,1146,0,00010
79,80,69,568,XX,01,*Kalikati,676,2860,2860,0,00010
79,80,69,710,XX,01,*Namajpur,661,2927,2927,0,00010
79,80,69,746,XX,01,*Pangasia,112,416,416,0,00010
79,80,69,861,XX,01,*Shankarpasha,976,4248,4248,0,00010
79,80,77,159,XX,01,*Bhattacharjyer Harina,530,2376,2376,0,00010
79,80,77,364,XX,01,*Dakshin Ranipur,244,1023,1023,0,00010
79,80,77,417,XX,01,*Deonakhali,58,220,218,2,00010
79,80,77,444,XX,01,*Dumaritala Sariktala (Part-B),649,2860,2860,0,00010
79,80,77,479,XX,01,*Guabaria (Part-B),76,328,328,0,00010
79,80,77,577,XX,01,*Kesarta,64,288,288,0,00010
79,80,77,630,XX,01,*Kumirmara (Part-B),182,684,684,0,00010
79,80,77,986,XX,01,*Uttar Gazipur,405,1729,1729,0,00010
79,80,77,994,XX,01,*Uttar Ranipur,507,2116,2114,2,00010
79,80,86,097,XX,01,*Baniary Kuniari Panara,81,333,333,0,00010
79,80,86,142,XX,01,*Bara Jujkhola,1998,8274,8274,0,00010
79,80,86,204,XX,01,*Chalitakhali,372,1461,1461,0,00010
79,80,86,293,XX,01,*Chhota Jujkhola,102,435,435,0,00010
79,80,86,337,XX,01,*Dakshin Gabtala,175,702,702,0,00010
79,80,86,719,XX,01,*Nandi Para,262,971,971,0,00010
79,80,86,906,XX,01,*Sikdar Mallik Ganak Para,1029,4433,4433,0,00010
79,80,86,977,XX,01,*Uttar Gabtala,185,695,695,0,00010
79,80,94,115,XX,01,*Barachalisa,371,1542,1542,0,00010
79,80,94,248,XX,01,*Char Lakhakati,151,680,680,0,00010
79,80,94,648,XX,01,*Lakhakati Paschim (Part-B),87,363,363,0,00010
79,80,94,684,XX,01,*Mulgram,381,1656,1656,0,00010
79,80,94,737,XX,01,*Odankati,203,937,937,0,00010
79,80,94,755,XX,01,*Panthadubi,308,1299,1299,0,00010
79,80,94,932,XX,01,*Tejdaskati,743,2758,2758,0,00010
79,80,94,950,XX,01,*Tona,865,3590,3589,1,00010
79,87,01,982,XX,02,*Uttar Swarupkati,366,1744,1627,117,00010
79,87,02,182,XX,02,*Dakshin Swarupkati,301,1381,1381,0,00010
79,87,03,600,XX,02,*Paschim Jagannathkati,491,2126,2126,0,00010
79,87,04,650,XX,02,*Purba Jagannathkati,468,2011,2011,0,00010
79,87,05,024,XX,02,*Akalam,610,2718,2718,0,00010
79,87,06,810,XX,02,*Uttar Jagannathkati,393,1740,1740,0,00010
79,87,07,448,XX,02,*Joyapati Patti,679,3190,3190,0,00010
79,87,08,885,XX,02,*Shar Shina(With Madrasa),264,3186,3186,0,00010
79,87,09,520,XX,02,*Magura,413,1923,1854,69,00010
79,87,17,012,XX,01,*Ada Bari,246,1013,1013,0,00010
79,87,17,036,XX,01,*Andakul,122,536,536,0,00010
79,87,17,084,XX,01,*Atghar,287,1204,1204,0,00010
79,87,17,133,XX,01,*Bankura,38,150,150,0,00010
79,87,17,157,XX,01,*Bastukati,111,438,438,0,00010
79,87,17,169,XX,01,*Bhadranka,67,209,209,0,00010
79,87,17,291,XX,01,*Dhalahar,212,889,889,0,00010
79,87,17,461,XX,01,*Jinda Kati,101,454,454,0,00010
79,87,17,533,XX,01,*Khanyerkati,171,682,682,0,00010
79,87,17,594,XX,01,*Mohamudkati,1050,4687,4687,0,00010
79,87,17,812,XX,01,*Rajapur Brahmankati,1036,4329,4329,0,00010
79,87,17,861,XX,01,*Sangitkati,641,2763,2763,0,00010
79,87,19,109,XX,01,*Baldia,2320,10623,10623,0,00010
79,87,19,800,XX,01,*Rajabari,2765,12320,12307,13,00010
79,87,19,922,XX,01,*Sonarghop,2086,9547,9547,0,00010
79,87,28,254,XX,01,*Chinabunia,1008,4332,4332,0,00010
79,87,28,279,XX,01,*Daihari,732,3029,3029,0,00010
79,87,28,994,XX,01,*Uribunia,737,2698,2698,0,00010
79,87,38,182,XX,01,*Bharatkati,433,1897,1897,0,00010
79,87,38,206,XX,01,*Bishal Chelabunia,369,1519,1519,0,00010
79,87,38,230,XX,01,*Byaskati,389,1554,1554,0,00010
79,87,38,242,XX,01,*Chandkati,474,1964,1963,1,00010
79,87,38,266,XX,01,*Debidaskati,110,451,451,0,00010
79,87,38,364,XX,01,*Guarekha,642,2591,2591,0,00010
79,87,38,667,XX,01,*Paitkalbari,347,1415,1415,0,00010
79,87,38,728,XX,01,*Pathali Para,47,209,209,0,00010
79,87,38,837,XX,01,*Rangakati,563,2245,2245,0,00010
79,87,47,048,XX,01,*Aramkati,1129,4838,4838,0,00010
79,87,47,072,XX,01,*Ata,139,465,465,0,00010
79,87,47,315,XX,01,*Ganapatikati,90,370,370,0,00010
79,87,47,388,XX,01,*Idilkati,190,765,765,0,00010
79,87,47,412,XX,01,*Jalabari,1130,4585,4585,0,00010
79,87,47,424,XX,01,*Jalabari Brahmankati,100,399,399,0,00010
79,87,47,436,XX,01,*Jamua,82,304,304,0,00010
79,87,47,473,XX,01,*Jhalakati,256,923,923,0,00010
79,87,47,497,XX,01,*Kamarkati,1390,5811,5811,0,00010
79,87,47,582,XX,01,*Madra Jhalokati,94,342,342,0,00010
79,87,47,691,XX,01,*Paschim Jausar,71,267,267,0,00010
79,87,47,752,XX,01,*Purba Jausar,139,542,542,0,00010
79,87,57,060,XX,01,*Ashwatthakati,137,491,491,0,00010
79,87,57,097,XX,01,*Baharampur,82,312,312,0,00010
79,87,57,194,XX,01,*Binayekpur,193,787,787,0,00010
79,87,57,303,XX,01,*Durgakati,301,1307,1307,0,00010
79,87,57,485,XX,01,*Juluhar,331,1322,1322,0,00010
79,87,57,546,XX,01,*Kuhudaskati,98,401,401,0,00010
79,87,57,570,XX,01,*Laxman Kati,175,711,711,0,00010
79,87,57,606,XX,01,*Maisani,85,305,305,0,00010
79,87,57,618,XX,01,*Mesanda,108,425,425,0,00010
79,87,57,630,XX,01,*Muktahar,147,575,575,0,00010
79,87,57,679,XX,01,*Paschim Chhagalkanda,78,307,307,0,00010
79,87,57,740,XX,01,*Purba Chagalkanda,118,454,454,0,00010
79,87,57,764,XX,01,*Purba Sarengakati,81,235,235,0,00010
79,87,57,825,XX,01,*Ramchandrapur,127,549,549,0,00010
79,87,57,849,XX,01,*Samudaykati,222,916,916,0,00010
79,87,57,897,XX,01,*Sasid,203,779,779,0,00010
79,87,57,910,XX,01,*Sehangal,815,2958,2958,0,00010
79,87,57,934,XX,01,*Sreepatikati,87,321,321,0,00010
79,87,57,958,XX,01,*Sundar,55,245,245,0,00010
79,87,66,218,XX,01,*Bishnukati,715,3059,3059,0,00010
79,87,66,327,XX,01,*Gayaskati,169,611,611,0,00010
79,87,66,339,XX,01,*Gonoman,313,1454,1450,4,00010
79,87,66,351,XX,01,*Goninda Guhakati,276,1183,1183,0,00010
79,87,66,509,XX,01,*Karfa,805,3324,3324,0,00010
79,87,66,643,XX,01,*Muninag,22,72,72,0,00010
79,87,66,703,XX,01,*Paschim Sarengakati,600,2524,2524,0,00010
79,87,76,715,XX,01,*Paschim Sohagdal,4000,17879,17879,0,00010
79,87,76,776,XX,03,*Purba Sohagdal,2433,11192,11192,0,00010
79,87,85,121,XX,01,*Balihari,2090,9075,9075,0,00010
79,87,85,145,XX,01,*Barara,200,937,937,0,00010
79,87,85,521,XX,03,*Kaurikhara,766,3424,3424,0,00010
79,87,85,558,XX,01,*Kuniari (Part),9,46,46,0,00010
79,87,85,655,XX,01,*Nanduhar,1182,5012,5012,0,00010
79,87,85,873,XX,01,*Shantihar,120,516,516,0,00010
79,87,85,970,XX,03,*Sutiakati,2284,10422,10422,0,00010
79,87,95,105,XX,01,*Uttar Sarshna(Part),143,722,717,5,00010
79,87,95,376,XX,01,*Hauria,1073,4494,4494,0,00010
79,87,95,400,XX,03,*Jagannathkati Part,687,2967,2967,0,00010
79,87,95,558,XX,01,*Kuniari,226,998,998,0,00010
79,87,95,788,XX,01,*Rahutkati,315,1342,1342,0,00010
79,87,95,946,XX,01,*Sultanpur Alankarkati,722,3001,3001,0,00010
79,90,15,034,XX,01,*Bali Para,1847,8909,8909,0,00010
79,90,15,102,XX,01,*Chandipur,1654,7591,7591,0,00010
79,90,15,171,XX,01,*Char Kholpatua,606,2876,2876,0,00010
79,90,15,445,XX,01,*Dhepsabunia,556,2642,2642,0,00010
79,90,15,651,XX,01,*Kalaran,1440,6477,6477,0,00010
79,90,15,822,XX,01,*Saudkhali,425,1904,1904,0,00010
79,90,43,051,XX,01,*Baraikhali,1102,4729,4729,0,00010
79,90,43,085,XX,01,*Dari Char Lahuri,17,73,73,0,00010
79,90,43,137,XX,01,*Char Gazipur,213,827,827,0,00010
79,90,43,239,XX,01,*Char Tagra,23,85,85,0,00010
79,90,43,274,XX,01,*Char Tengrakhali,101,433,433,0,00010
79,90,43,342,XX,01,*Dari Char Baraikhali,104,381,381,0,00010
79,90,43,376,XX,01,*Dari Char Gazipur,340,1399,1399,0,00010
79,90,43,411,XX,01,*Dari Char Ikarbania,72,314,314,0,00010
79,90,43,514,XX,01,*Ikarbania,60,248,248,0,00010
79,90,43,582,XX,01,*Hoglabania,479,2179,2179,0,00010
79,90,43,685,XX,01,*Lahuri,221,944,944,0,00010
79,90,43,925,XX,01,*Tagra,548,2608,2608,0,00010
79,90,43,959,XX,01,*Tengrakhali,198,855,855,0,00010
79,90,43,994,XX,01,*Umedpur,802,3413,3413,0,00010
79,90,51,068,XX,01,*Bhabanipur,743,3304,3304,0,00010
79,90,51,205,XX,01,*Char Nipattasi,995,4130,4130,0,00010
79,90,51,308,XX,01,*Char Akhali,416,1900,1879,21,00010
79,90,51,479,XX,01,*Gabgachhia,241,1126,1126,0,00010
79,90,51,548,XX,03,*Indurkani,1389,6069,6052,17,00010
79,90,51,616,XX,01,*Kalaia,922,4260,4260,0,00010
79,90,51,753,XX,01,*Pattashi,777,3313,3313,0,00010
79,90,51,788,XX,01,*Ramchandrapur,452,2046,2046,0,00010
79,90,51,856,XX,01,*Seutibaria,456,2182,2182,0,00010
9,18,01,186,XX,02,*Bapta (Part),1118,5319,5319,0,00010
9,18,02,062,XX,02,*Chhota Algi,319,1538,1538,0,00010
9,18,02,521,XX,02,*Gazipur Road,169,820,820,0,00010
9,18,02,559,XX,02,*Kalibari (Part),88,366,366,0,00010
9,18,02,746,XX,02,*New Market (Natun Bazar),63,377,338,39,00010
9,18,02,808,XX,02,*Officer Para,234,1031,1031,0,00010
9,18,03,559,XX,02,*Kalibari (Part),445,2168,2168,0,00010
9,18,03,684,XX,02,*Nabipur,778,4122,4122,0,00010
9,18,04,372,XX,02,*Madhya Char Noabad,694,3570,3570,0,00010
9,18,04,373,XX,02,*Uttar Char Noabad (Part),729,3877,3877,0,00010
9,18,05,373,XX,02,*Dakshin Char Noabad,693,3395,3395,0,00010
9,18,05,550,XX,02,*Kalinath Bazar,335,1523,1522,1,00010
9,18,06,373,XX,02,*Western Para,889,4180,4178,2,00010
9,18,06,473,XX,02,*Mahazan Patty,6,450,297,153,00010
9,18,07,435,XX,02,*Purba Ukil Para,224,1046,1046,0,00010
9,18,07,870,XX,02,*Paschim Ukil Para (Part),716,3482,3407,75,00010
9,18,08,650,XX,02,*Kathali(P),639,3253,3253,0,00010
9,18,08,870,XX,02,*Paschim Ukil Para (Part),402,1976,1976,0,00010
9,18,09,310,XX,02,*Char Janglia,1094,4984,4984,0,00010
9,18,12,382,XX,01,*Chipali,1013,5056,5056,0,00010
9,18,12,650,XX,03,*Kanthali (Part),201,1014,1014,0,00010
9,18,12,727,XX,01,*Mautupi,361,1800,1800,0,00010
9,18,12,899,XX,01,*Rohita,759,3520,3520,0,00010
9,18,12,908,XX,01,*Sachia,1083,5553,5553,0,00010
9,18,14,186,XX,03,*Bapta (Part),4573,22839,22827,12,00010
9,18,14,258,XX,01,*Char Napta,455,2100,2100,0,00010
9,18,14,296,XX,01,*Char Potka,747,3534,3534,0,00010
9,18,14,373,XX,03,*Char Noabad (Part),1192,5828,5828,0,00010
9,18,14,995,XX,03,*Jamirlata (Part),425,2247,2247,0,00010
9,18,21,047,XX,01,*Bara Char Samaia,1321,6324,6324,0,00010
9,18,21,124,XX,01,*Char Chhifali,978,4939,4939,0,00010
9,18,21,334,XX,01,*Char Samaia,851,4015,4015,0,00010
9,18,21,401,XX,01,*Chhota Char Samaia,154,754,754,0,00010
9,18,21,832,XX,01,*Purba Char Kali,455,2404,2396,8,00010
9,18,21,947,XX,01,*Sekma,171,825,825,0,00010
9,18,29,315,XX,01,*Char Ratanpur,1743,8674,8674,0,00010
9,18,29,344,XX,01,*Char Shibpur,1644,7573,7573,0,00010
9,18,29,612,XX,01,*Kali Kirti,1028,5037,5037,0,00010
9,18,36,062,XX,03,*Chhota Algi (Part),863,4217,4217,0,00010
9,18,36,487,XX,01,*Dariram Shankar,622,3189,3189,0,00010
9,18,36,497,XX,01,*Dhania,2061,10204,10204,0,00010
9,18,36,526,XX,01,*Guli,1109,5462,5457,5,00010
9,18,36,631,XX,01,*Kanainagar,1075,5258,5258,0,00010
9,18,36,684,XX,03,*Nabipur (Part),726,3621,3621,0,00010
9,18,51,086,XX,01,*Char Ananda,1784,8958,8958,0,00010
9,18,51,172,XX,01,*Char Illisha,818,4057,4057,0,00010
9,18,51,200,XX,01,*Char Kalupura,768,3987,3987,0,00010
9,18,51,535,XX,01,*Gupta Munshi,1709,8152,8152,0,00010
9,18,51,736,XX,01,*Murad Chhabulla,701,3215,3215,0,00010
9,18,51,822,XX,01,*Purba Char Illisha,3807,18555,18548,7,00010
9,18,55,181,XX,01,*Char Jangalia,618,2708,2708,0,00010
9,18,55,277,XX,01,*Char Pakshia,181,923,923,0,00010
9,18,55,430,XX,01,*D.Char Anando,454,2088,2088,0,00010
9,18,55,440,XX,01,*D.Char Pata,2112,10245,10245,0,00010
9,18,55,774,XX,01,*Pangasia,1669,7735,7703,32,00010
9,18,55,794,XX,01,*Paschim Char Pangasia,302,1416,1416,0,00010
9,18,55,803,XX,01,*Paschim Char Pata,428,2113,2113,0,00010
9,18,55,841,XX,01,*Purba Char Nandanpur,321,1533,1533,0,00010
9,18,55,851,XX,01,*Purba Kazir Char,97,484,484,0,00010
9,18,55,918,XX,01,*Sadur Char,1361,6251,6251,0,00010
9,18,58,057,XX,01,*Baraipur,115,452,452,0,00010
9,18,58,066,XX,01,*Bhabanipur,780,3530,3530,0,00010
9,18,58,602,XX,01,*Kachia,721,2914,2914,0,00010
9,18,58,621,XX,01,*Kalikanagar,120,605,605,0,00010
9,18,58,889,XX,01,*Ramdebpur,552,2533,2533,0,00010
9,18,58,928,XX,01,*Saha Mandur,843,3526,3523,3,00010
9,18,65,028,XX,01,*Bairagia,373,1728,1728,0,00010
9,18,65,229,XX,01,*Char Kumaria,757,3576,3576,0,00010
9,18,65,239,XX,01,*Char Lamchhi Dighaldi,145,673,673,0,00010
9,18,65,516,XX,01,*Gazaria,245,1223,1223,0,00010
9,18,65,593,XX,01,*Joygopi,835,4103,4103,0,00010
9,18,65,669,XX,01,*Khusia,234,1129,1129,0,00010
9,18,65,994,XX,01,*Uttar Dighaldi,2577,12306,12306,0,00010
9,18,73,248,XX,01,*Char Manasa,1037,5192,5192,0,00010
9,18,73,325,XX,01,*Char Rupapura,93,454,454,0,00010
9,18,73,353,XX,01,*Char Sitaram,342,1611,1611,0,00010
9,18,73,373,XX,01,*Char Sultani Santoshpur,583,2981,2981,0,00010
9,18,73,411,XX,01,*Daia,289,1413,1413,0,00010
9,18,73,478,XX,01,*Dakshin Rajapur,1498,7833,7833,0,00010
9,18,73,507,XX,01,*Ganeshpura,30,520,129,391,00010
9,18,73,641,XX,01,*Kandarpapur,1470,7386,7386,0,00010
9,18,73,707,XX,01,*Mohammad Ali,112,581,581,0,00010
9,18,73,717,XX,01,*Medua,798,4029,4029,0,00010
9,18,73,880,XX,01,*Ramdaspur,1760,8575,8575,0,00010
9,18,73,956,XX,01,*Shyampur,898,4342,4342,0,00010
9,18,80,420,XX,01,*Dakshin Balia,2825,13727,13727,0,00010
9,18,80,449,XX,01,*Dakshin Dighaldi,1317,6326,6326,0,00010
9,18,80,468,XX,01,*Dakshin Koralia,1594,7827,7827,0,00010
9,18,80,545,XX,01,*Harni,261,1278,1278,0,00010
9,18,80,698,XX,01,*Lalpur,120,636,636,0,00010
9,18,87,095,XX,01,*Char Vedaria,3091,15365,15365,0,00010
9,18,87,114,XX,01,*Char Chatkimara,398,2060,2060,0,00010
9,18,87,306,XX,01,*Char Ramesh,1532,7225,7225,0,00010
9,18,87,784,XX,01,*Paschim Char Kali,1357,6403,6403,0,00010
9,18,94,009,XX,01,*Baghmara,475,2405,2405,0,00010
9,18,94,076,XX,01,*Chandra Prasad,2020,10543,10543,0,00010
9,18,94,105,XX,01,*Char Chandra Prasad,593,2899,2899,0,00010
9,18,94,133,XX,01,*Char Gazi,1181,6218,6215,3,00010
