ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total Male,% Male-Never married,% Male-Married,% Male-Widowed,% Male-Divorced/Separated,Total Female,% Female-Never married,% Female-Married,% Female-Widowed,% Female-Divorced/Separated,check_var
88.0,50.0,17.0,XXX,XX,XX,  Chalitadanga Union Total,12272,28.3,70.7,0.8,0.2,13663,18.3,69.7,10.9,1.0,00111
88.0,50.0,25.0,XXX,XX,XX,Gandail Union Total,9902,30.8,68.2,0.8,0.1,11024,19.4,68.8,10.9,0.9,00111
88.0,50.0,34.0,XXX,XX,XX,  Kazipur Union Total,7854,30.0,69.1,0.8,0.2,8339,19.5,67.9,11.3,1.3,00111
88.0,50.0,43.0,XXX,XX,XX,  Khas Rajbari Union Total,3547,27.0,72.6,0.3,0.1,3561,15.1,74.9,8.8,1.3,00111
88.0,50.0,51.0,XXX,XX,XX,  Maijbari Union Total,9655,29.4,69.5,0.8,0.2,9931,17.6,70.3,10.5,1.5,00111
88.0,50.0,56.0,XXX,XX,XX,  Mansur Nagar Union Total,8168,31.5,68.1,0.4,0.1,7822,17.4,75.7,6.4,0.5,00111
88.0,50.0,60.0,XXX,XX,XX,  Natuar Para Union Total,6864,32.1,67.4,0.4,0.1,6898,20.8,70.2,8.4,0.6,00111
88.0,50.0,69.0,XXX,XX,XX,  Nishchintapur Union Total,6584,32.9,66.6,0.5,0.0,6936,20.8,69.1,9.5,0.6,00111
88.0,50.0,77.0,XXX,XX,XX,Sonamukhi Union Total,13159,30.2,68.9,0.7,0.2,14173,18.5,70.1,10.4,1.0,00111
88.0,50.0,86.0,XXX,XX,XX,  Subhagachha Union Total,5313,31.8,67.3,0.7,0.2,5776,20.7,68.7,9.8,0.8,00111
88.0,50.0,94.0,XXX,XX,XX,  Tekani Union Total,4905,28.8,70.6,0.4,0.2,5233,19.3,71.6,8.5,0.6,00111
88.0,61.0,XX.0,XXX,XX,XX,Royganj Upazila Total,119962,32.2,67.0,0.7,0.1,122026,19.4,70.3,9.3,1.0,00111
88.0,61.0,1.0,XXX,XX,XX,  Ward No-01 Total,1196,35.6,63.5,0.8,0.2,1269,23.3,63.8,11.3,1.5,00111
88.0,61.0,2.0,XXX,XX,XX,  Ward No-02 Total,1182,32.1,67.3,0.4,0.3,1196,19.9,68.2,10.5,1.4,00111
88.0,61.0,3.0,XXX,XX,XX,  Ward No-03 Total,471,35.0,62.8,1.9,0.2,487,24.2,63.9,10.9,1.0,00111
88.0,61.0,4.0,XXX,XX,XX,  Ward No-04 Total,805,33.4,65.0,1.6,0.0,827,22.2,70.6,6.3,0.8,00111
88.0,61.0,5.0,XXX,XX,XX,  Ward No-05 Total,571,36.6,62.9,0.5,0.0,621,24.0,68.4,7.4,0.2,00111
88.0,61.0,6.0,XXX,XX,XX,  Ward No-06 Total,772,33.2,66.2,0.6,0.0,841,24.1,67.7,8.0,0.2,00111
88.0,61.0,7.0,XXX,XX,XX,  Ward No-07 Total,561,33.0,66.7,0.2,0.2,585,23.1,69.9,6.3,0.7,00111
88.0,61.0,8.0,XXX,XX,XX,  Ward No-08 Total,269,39.4,59.9,0.4,0.4,286,25.9,64.0,9.4,0.7,00111
88.0,61.0,9.0,XXX,XX,XX,  Ward No-09 Total,886,35.8,63.7,0.5,0.1,832,22.0,69.1,7.8,1.1,00111
88.0,61.0,13.0,XXX,XX,XX,  Brahmagachha Union Total,14612,32.3,67.1,0.5,0.1,14933,20.1,69.6,9.6,0.7,00111
88.0,61.0,19.0,XXX,XX,XX,  Chandaikona Union Total,15808,31.6,67.4,0.7,0.2,15945,18.8,70.2,9.8,1.1,00111
88.0,61.0,28.0,XXX,XX,XX,  Dhamainagar Union Total,7428,27.8,71.0,1.1,0.2,8065,17.2,70.5,11.0,1.3,00111
88.0,61.0,38.0,XXX,XX,XX,Dhangara Union Total,10927,30.6,68.4,0.8,0.1,11030,18.3,72.5,8.4,0.8,00111
88.0,61.0,47.0,XXX,XX,XX,  Dhubil Union Total,10941,31.9,67.3,0.7,0.1,10993,18.0,70.7,10.1,1.2,00111
88.0,61.0,57.0,XXX,XX,XX,  Ghurka Union Total,14662,32.8,66.5,0.6,0.1,14376,19.3,70.6,9.0,1.0,00111
88.0,61.0,66.0,XXX,XX,XX,  Nalka Union Total,15056,34.3,65.1,0.5,0.1,15119,21.2,69.6,8.2,1.0,00111
88.0,61.0,76.0,XXX,XX,XX,  Pangashi Union Total,14622,33.1,66.5,0.4,0.1,15058,20.4,70.5,8.5,0.6,00111
88.0,61.0,85.0,XXX,XX,XX,  Sonakhara Union Total,9193,31.3,67.8,0.8,0.1,9563,17.2,70.8,10.9,1.2,00111
88.0,67.0,XX.0,XXX,XX,XX,Shahjadpur Upazila Total,211151,35.9,63.6,0.4,0.1,207992,23.0,69.1,7.4,0.5,00111
88.0,67.0,1.0,XXX,XX,XX,  Ward No-01 Total,3043,36.9,62.4,0.6,0.1,3014,25.8,66.5,7.2,0.4,00111
88.0,67.0,2.0,XXX,XX,XX,  Ward No-02 Total,3018,37.9,61.8,0.3,0.0,2836,26.1,65.0,8.6,0.2,00111
88.0,67.0,3.0,XXX,XX,XX,  Ward No-03 Total,2382,36.6,62.3,1.0,0.1,2276,25.2,65.1,9.2,0.5,00111
88.0,67.0,4.0,XXX,XX,XX,  Ward No-04 Total,2701,40.3,58.8,0.8,0.1,2638,25.7,64.2,9.5,0.6,00111
88.0,67.0,5.0,XXX,XX,XX,  Ward No-05 Total,2949,36.6,63.1,0.2,0.1,2840,23.8,68.1,7.7,0.4,00111
88.0,67.0,6.0,XXX,XX,XX,  Ward No-06 Total,2813,41.5,58.3,0.2,0.0,2672,26.8,65.4,7.4,0.4,00111
88.0,67.0,7.0,XXX,XX,XX,  Ward No-07 Total,3029,32.6,67.1,0.3,0.1,2920,21.4,73.5,4.6,0.4,00111
88.0,67.0,8.0,XXX,XX,XX,  Ward No-08 Total,3338,37.0,62.0,0.7,0.3,3206,24.6,66.2,8.1,1.1,00111
88.0,67.0,9.0,XXX,XX,XX,  Ward No-09 Total,2619,32.1,67.4,0.3,0.2,2549,19.5,74.4,5.9,0.2,00111
88.0,67.0,12.0,XXX,XX,XX,  Beltail Union Total,15470,36.7,62.8,0.4,0.1,15394,23.4,68.0,8.2,0.4,00111
88.0,67.0,14.0,XXX,XX,XX,Gala Union Total,11453,35.7,63.8,0.4,0.1,12144,20.2,71.3,8.1,0.5,00111
88.0,67.0,21.0,XXX,XX,XX,  Garadaha Union Total,11214,34.8,64.6,0.5,0.1,11219,22.1,69.0,8.3,0.6,00111
88.0,67.0,29.0,XXX,XX,XX,  Jalalpur Union Total,6997,38.4,61.1,0.5,0.0,6778,24.0,68.6,6.9,0.5,00111
88.0,67.0,36.0,XXX,XX,XX,  Kaijuri Union Total,17889,33.6,65.8,0.5,0.1,17076,22.6,68.9,8.0,0.4,00111
88.0,67.0,43.0,XXX,XX,XX,  Kayempur Union Total,16514,33.0,66.5,0.5,0.1,16973,21.3,70.9,7.3,0.5,00111
88.0,67.0,51.0,XXX,XX,XX,  Khukni Union Total,23788,42.6,57.0,0.3,0.0,21776,27.7,65.7,6.1,0.5,00111
88.0,67.0,58.0,XXX,XX,XX,  Narina Union Total,8848,34.8,64.8,0.4,0.1,9079,22.1,68.9,8.3,0.6,00111
88.0,67.0,65.0,XXX,XX,XX,  Porjana Union Total,23095,35.0,64.4,0.5,0.1,22716,21.6,69.9,8.0,0.5,00111
88.0,67.0,73.0,XXX,XX,XX,  Potajia Union Total,14682,34.4,65.0,0.5,0.1,14378,22.3,69.6,7.4,0.7,00111
88.0,67.0,80.0,XXX,XX,XX,  Rupabati Union Total,13214,33.3,66.1,0.5,0.1,13419,22.3,69.9,7.2,0.6,00111
88.0,67.0,87.0,XXX,XX,XX,  Habibullanagar Union Total,13894,35.0,64.6,0.3,0.0,13512,22.6,70.5,6.5,0.4,00111
88.0,67.0,94.0,XXX,XX,XX,  Sonatani Union Total,8201,33.9,65.8,0.3,0.0,8577,21.7,71.6,6.4,0.3,00111
88.0,78.0,XX.0,XXX,XX,XX,Sirajganj Sadar Upazila Total,212029,37.3,62.0,0.6,0.1,212535,23.6,66.2,9.5,0.8,00111
88.0,78.0,1.0,XXX,XX,XX,  Ward No-01 Total,4551,37.6,61.6,0.8,0.0,4542,25.4,64.4,9.1,1.1,00111
88.0,78.0,2.0,XXX,XX,XX,  Ward No-02 Total,5409,38.7,60.6,0.5,0.3,5488,24.7,63.6,10.8,0.9,00111
88.0,78.0,3.0,XXX,XX,XX,  Ward No-03 Total,2827,43.5,55.7,0.7,0.1,2780,30.1,58.5,11.0,0.4,00111
88.0,78.0,4.0,XXX,XX,XX,  Ward No-04 Total,4146,40.1,58.9,0.7,0.3,4295,27.0,61.4,10.7,0.9,00111
88.0,78.0,5.0,XXX,XX,XX,  Ward No-05 Total,3511,39.6,59.8,0.5,0.1,3719,27.5,61.0,10.3,1.2,00111
88.0,78.0,6.0,XXX,XX,XX,  Ward No-06 Total,3881,41.8,57.8,0.3,0.1,3886,28.4,60.3,10.5,0.7,00111
88.0,78.0,7.0,XXX,XX,XX,  Ward No-07 Total,4273,38.7,60.5,0.6,0.3,4336,25.2,63.1,10.0,1.6,00111
88.0,78.0,8.0,XXX,XX,XX,  Ward No-08 Total,5246,49.1,50.4,0.4,0.1,4979,32.5,58.7,8.1,0.6,00111
88.0,78.0,9.0,XXX,XX,XX,  Ward No-09 Total,4073,39.7,59.7,0.6,0.0,4181,23.9,64.6,10.6,0.9,00111
88.0,78.0,10.0,XXX,XX,XX,  Ward No-10 Total,3532,49.3,49.9,0.7,0.2,3374,29.7,58.2,11.4,0.7,00111
88.0,78.0,11.0,XXX,XX,XX,  Ward No-11 Total,4675,44.6,54.6,0.7,0.1,4303,25.9,64.4,8.9,0.8,00111
88.0,78.0,12.0,XXX,XX,XX,  Ward No-12 Total,4388,43.6,55.4,0.8,0.2,4076,28.9,59.8,10.7,0.6,00111
88.0,78.0,13.0,XXX,XX,XX,  Ward No-13 Total,4462,38.6,60.7,0.6,0.1,4310,24.2,64.2,11.0,0.6,00111
88.0,78.0,14.0,XXX,XX,XX,  Ward No-14 Total,4059,37.4,61.5,0.8,0.2,4009,22.3,65.6,11.2,0.8,00111
88.0,78.0,15.0,XXX,XX,XX,  Ward No-15 Total,5326,40.0,59.0,0.8,0.2,5180,23.7,64.8,10.4,1.1,00111
88.0,78.0,16.0,XXX,XX,XX,Baghbati Union Total,20128,35.1,64.0,0.7,0.2,19898,21.9,68.2,9.1,0.9,00111
88.0,78.0,17.0,XXX,XX,XX,  Bahuli Union Total,14694,36.5,62.9,0.5,0.1,14944,23.1,66.5,9.5,0.8,00111
88.0,78.0,25.0,XXX,XX,XX,  Kalia Haripur Union Total,19808,36.9,62.6,0.4,0.1,18590,23.5,67.7,8.2,0.5,00111
88.0,78.0,34.0,XXX,XX,XX,  Kaoakola Union Total,6263,34.5,65.3,0.3,0.0,6138,22.2,69.9,7.4,0.6,00111
88.0,78.0,43.0,XXX,XX,XX,  Khoksabari Union Total,11216,38.4,61.0,0.6,0.1,11840,25.0,65.3,9.1,0.6,00111
88.0,78.0,51.0,XXX,XX,XX,  Mechhra Union Total,8897,31.0,68.5,0.4,0.1,8773,19.9,71.6,8.0,0.5,00111
88.0,78.0,60.0,XXX,XX,XX,  Ratankandi Union Total,17552,32.0,67.2,0.8,0.1,18961,20.0,68.6,10.8,0.6,00111
88.0,78.0,69.0,XXX,XX,XX,  Saidabad Union Total,17723,36.9,62.4,0.6,0.1,17555,22.8,67.5,9.0,0.7,00111
88.0,78.0,77.0,XXX,XX,XX,  Shialkul Union Total,17460,36.3,63.1,0.6,0.1,17548,23.6,66.7,8.9,0.9,00111
88.0,78.0,94.0,XXX,XX,XX,  Chhangachha Union Total,13929,34.9,64.1,0.8,0.2,14830,21.7,68.0,9.6,0.7,00111
88.0,89.0,XX.0,XXX,XX,XX,Tarash Upazila Total,73810,30.7,68.6,0.6,0.1,76794,19.2,70.6,9.1,1.1,00111
88.0,89.0,10.0,XXX,XX,XX,  Baruhas Union Total,10141,32.9,66.7,0.4,0.1,10415,21.2,69.2,8.4,1.3,00111
88.0,89.0,21.0,XXX,XX,XX,  Deshigram Union Total,8139,28.1,70.9,0.8,0.1,8612,16.2,70.9,11.6,1.3,00111
88.0,89.0,31.0,XXX,XX,XX,  Madhainagar Union Total,8485,31.1,68.1,0.8,0.1,9043,20.8,68.7,9.5,1.0,00111
88.0,89.0,42.0,XXX,XX,XX,  Magura Binod Union Total,9001,30.1,69.3,0.5,0.1,9434,19.9,70.9,8.3,0.9,00111
88.0,89.0,52.0,XXX,XX,XX,  Naogaon Union Total,10278,30.7,68.8,0.5,0.0,10673,19.8,71.4,8.2,0.6,00111
88.0,89.0,63.0,XXX,XX,XX,  Saguna Union Total,9063,31.2,68.1,0.5,0.1,9189,18.3,71.2,8.8,1.6,00111
88.0,89.0,73.0,XXX,XX,XX,  Talam Union Total,8468,28.2,70.8,0.8,0.2,8959,16.3,72.0,10.3,1.5,00111
88.0,89.0,84.0,XXX,XX,XX,Tarash Union Total,10235,32.1,67.2,0.6,0.1,10469,20.4,70.7,8.1,0.8,00111
88.0,94.0,XX.0,XXX,XX,XX,Ullah Para Upazila Total,203018,33.9,65.5,0.5,0.1,206995,21.2,69.8,8.3,0.7,00111
88.0,94.0,1.0,XXX,XX,XX,  Ward No-01 Total,1632,34.5,64.9,0.6,0.1,1675,21.4,69.4,8.7,0.5,00111
88.0,94.0,2.0,XXX,XX,XX,  Ward No-02 Total,2248,56.4,42.8,0.8,0.0,1868,34.0,59.2,6.3,0.5,00111
88.0,94.0,3.0,XXX,XX,XX,  Ward No-03 Total,2791,45.6,54.0,0.4,0.1,2532,32.6,60.1,6.3,1.0,00111
88.0,94.0,4.0,XXX,XX,XX,  Ward No-04 Total,2404,31.9,67.7,0.4,0.0,2525,24.6,68.0,7.0,0.4,00111
88.0,94.0,5.0,XXX,XX,XX,  Ward No-05 Total,1846,37.5,62.2,0.2,0.0,1811,23.4,68.4,8.2,0.1,00111
88.0,94.0,6.0,XXX,XX,XX,  Ward No-06 Total,1887,35.3,64.3,0.4,0.0,1976,24.8,65.3,9.5,0.4,00111
88.0,94.0,7.0,XXX,XX,XX,  Ward No-07 Total,2420,31.5,67.6,0.7,0.1,2511,21.1,70.3,7.5,1.1,00111
88.0,94.0,8.0,XXX,XX,XX,  Ward No-08 Total,2189,37.0,62.2,0.7,0.1,2130,25.2,66.0,8.5,0.3,00111
88.0,94.0,9.0,XXX,XX,XX,  Ward No-09 Total,1556,31.5,68.3,0.0,0.2,1622,19.1,71.1,8.8,1.0,00111
88.0,94.0,12.0,XXX,XX,XX,  Bangala Union Total,11232,30.1,69.3,0.6,0.0,12032,18.2,72.6,8.3,0.9,00111
88.0,94.0,14.0,XXX,XX,XX,  Barahar Union Total,15004,34.1,65.2,0.6,0.1,15262,21.0,69.9,8.5,0.6,00111
88.0,94.0,21.0,XXX,XX,XX,  Bara Pangashi Union Total,10589,30.8,68.6,0.6,0.1,11104,18.8,72.1,8.6,0.5,00111
88.0,94.0,29.0,XXX,XX,XX,  Durganagar Union Total,22620,36.2,63.3,0.5,0.0,22151,23.2,69.0,7.4,0.4,00111
88.0,94.0,36.0,XXX,XX,XX,  Hatikumrul Union Total,18979,33.1,66.3,0.5,0.0,18753,20.0,70.3,8.7,0.9,00111
88.0,94.0,43.0,XXX,XX,XX,  Mohanpur Union Total,14160,33.2,66.2,0.5,0.1,14748,21.2,69.7,8.5,0.6,00111
88.0,94.0,51.0,XXX,XX,XX,  Pancha Krushi Union Total,15682,35.9,63.5,0.5,0.1,16516,22.9,67.8,8.7,0.6,00111
88.0,94.0,58.0,XXX,XX,XX,  Purnimaganti Union Total,18411,32.9,66.4,0.7,0.1,18502,20.4,70.8,8.1,0.8,00111
88.0,94.0,65.0,XXX,XX,XX,  Ramkrishnapur Union Total,11769,31.9,67.6,0.5,0.1,11990,19.3,70.4,9.3,1.0,00111
88.0,94.0,73.0,XXX,XX,XX,  Salanga Union Total,14430,31.2,68.2,0.5,0.1,15211,18.8,71.5,9.0,0.7,00111
88.0,94.0,80.0,XXX,XX,XX,  Salap Union Total,11427,36.2,63.1,0.6,0.1,11644,23.1,68.4,8.0,0.6,00111
88.0,94.0,87.0,XXX,XX,XX,  Udhunia Union Total,10568,31.6,68.1,0.2,0.0,11338,19.9,71.5,8.2,0.4,00111
88.0,94.0,94.0,XXX,XX,XX,  Ullah Para Union Total,9174,35.1,64.1,0.7,0.1,9094,21.9,68.8,8.3,1.0,00111
81.0,XX.0,XX.0,XXX,XX,XX,Rajshahi Zila Total,1061874,36.4,62.9,0.5,0.2,1048934,22.3,67.2,8.8,1.6,00111
81.0,10.0,XX.0,XXX,XX,XX,Bagha Upazila Total,73947,35.4,63.9,0.6,0.1,75021,20.7,68.4,9.5,1.4,00111
81.0,10.0,1.0,XXX,XX,XX,  Ward No-01 Total,1605,34.6,65.0,0.3,0.1,1629,20.1,68.2,9.5,2.2,00111
81.0,10.0,2.0,XXX,XX,XX,  Ward No-02 Total,1903,35.3,64.1,0.4,0.2,1838,20.5,70.1,8.4,1.1,00111
81.0,10.0,3.0,XXX,XX,XX,  Ward No-03 Total,1118,38.0,61.4,0.5,0.0,1106,23.3,64.6,11.6,0.5,00111
81.0,10.0,4.0,XXX,XX,XX,  Ward No-04 Total,1058,35.1,63.9,0.9,0.2,1139,21.2,64.9,11.3,2.5,00111
81.0,10.0,5.0,XXX,XX,XX,  Ward No-05 Total,1100,37.0,62.3,0.6,0.1,1057,19.8,71.0,8.0,1.2,00111
81.0,10.0,6.0,XXX,XX,XX,  Ward No-06 Total,1182,38.2,61.1,0.6,0.1,1104,23.7,66.7,9.0,0.6,00111
81.0,10.0,7.0,XXX,XX,XX,  Ward No-07 Total,1203,35.8,63.5,0.5,0.2,1204,21.2,69.0,8.7,1.1,00111
81.0,10.0,8.0,XXX,XX,XX,  Ward No-08 Total,897,34.2,65.4,0.2,0.1,893,18.3,71.0,10.1,0.7,00111
81.0,10.0,9.0,XXX,XX,XX,  Ward No-09 Total,1337,37.5,62.2,0.1,0.1,1340,23.4,68.6,6.8,1.2,00111
81.0,10.0,11.0,XXX,XX,XX,  Ward No-01 (Arani) Total,603,36.0,62.5,1.2,0.3,619,23.6,63.2,11.0,2.3,00111
81.0,10.0,12.0,XXX,XX,XX,  Ward No-02 Total,546,30.6,69.0,0.2,0.2,563,20.2,72.5,5.9,1.4,00111
81.0,10.0,13.0,XXX,XX,XX,  Ward No-03 Total,437,34.3,65.4,0.2,0.0,433,20.1,70.9,9.0,0.0,00111
81.0,10.0,14.0,XXX,XX,XX,  Ward No-04 Total,684,35.7,63.6,0.6,0.1,707,18.8,66.3,12.7,2.1,00111
81.0,10.0,15.0,XXX,XX,XX,  Ward No-05 Total,647,34.0,65.2,0.8,0.0,611,20.0,71.7,8.3,0.0,00111
81.0,10.0,16.0,XXX,XX,XX,  Ward No-06 Total,1088,33.3,66.1,0.6,0.0,1123,21.3,67.4,11.0,0.4,00111
81.0,10.0,17.0,XXX,XX,XX,  Ward No-07 Total,1185,36.3,63.4,0.3,0.1,1184,22.3,69.4,7.0,1.3,00111
81.0,10.0,18.0,XXX,XX,XX,  Ward No-08 Total,763,36.3,62.5,0.9,0.3,787,22.4,67.5,9.5,0.6,00111
81.0,10.0,19.0,XXX,XX,XX,  Ward No-09 Total,793,37.1,62.7,0.3,0.0,804,21.0,65.3,11.7,2.0,00111
81.0,10.0,21.0,XXX,XX,XX,  Arani Union Total,4251,34.2,65.1,0.5,0.1,4257,20.2,68.8,10.0,1.1,00111
81.0,10.0,22.0,XXX,XX,XX,  Bajubagha Union Total,5493,33.5,65.8,0.5,0.2,5774,20.4,69.5,8.5,1.6,00111
81.0,10.0,23.0,XXX,XX,XX,  Bausa Union Total,11644,33.3,65.9,0.5,0.2,11823,20.1,68.6,10.0,1.3,00111
81.0,10.0,55.0,XXX,XX,XX,  Gargari Union Total,10806,36.9,62.5,0.5,0.1,10807,21.4,68.3,9.2,1.1,00111
81.0,10.0,63.0,XXX,XX,XX,  Manigram Union Total,12699,35.0,64.2,0.6,0.1,12808,19.2,69.0,9.9,1.9,00111
81.0,10.0,79.0,XXX,XX,XX,  Pakuria Union Total,10905,37.5,61.7,0.7,0.2,11411,21.9,67.3,9.3,1.5,00111
81.0,12.0,XX.0,XXX,XX,XX,Baghmara Upazila Total,143907,31.4,67.9,0.5,0.2,146527,16.8,71.0,10.5,1.7,00111
81.0,12.0,1.0,XXX,XX,XX,  Ward No-01 (Bhabanigonj) Total,699,32.0,66.7,0.7,0.6,657,16.6,72.0,10.7,0.8,00111
81.0,12.0,2.0,XXX,XX,XX,  Ward No-02 Total,688,30.5,69.5,0.0,0.0,674,16.8,76.1,6.2,0.9,00111
81.0,12.0,3.0,XXX,XX,XX,  Ward No-03 Total,785,31.7,67.4,0.6,0.3,784,15.4,72.3,10.3,1.9,00111
81.0,12.0,4.0,XXX,XX,XX,  Ward No-04 Total,667,35.8,63.6,0.6,0.0,646,21.7,70.7,6.7,0.9,00111
81.0,12.0,5.0,XXX,XX,XX,  Ward No-05 Total,908,35.2,64.0,0.6,0.2,842,23.0,69.0,6.7,1.3,00111
81.0,12.0,6.0,XXX,XX,XX,  Ward No-06 Total,1194,32.6,67.0,0.4,0.0,1161,18.7,73.2,6.5,1.6,00111
81.0,12.0,7.0,XXX,XX,XX,  Ward No-07 Total,909,32.9,66.1,0.7,0.3,884,19.0,70.4,7.7,2.9,00111
81.0,12.0,8.0,XXX,XX,XX,  Ward No-08 Total,708,30.6,69.2,0.1,0.0,769,16.9,68.9,12.9,1.3,00111
81.0,12.0,9.0,XXX,XX,XX,  Ward No-09 Total,893,33.1,66.4,0.2,0.2,890,19.2,72.7,7.5,0.6,00111
81.0,12.0,11.0,XXX,XX,XX,  Ward No-01 (Tahirpur) Total,677,39.1,59.4,1.0,0.4,687,25.9,61.6,11.5,1.0,00111
81.0,12.0,12.0,XXX,XX,XX,  Ward No-02 Total,1101,37.9,61.5,0.5,0.2,1088,24.4,65.1,9.1,1.5,00111
81.0,12.0,13.0,XXX,XX,XX,  Ward No-03 Total,738,35.5,64.1,0.3,0.1,710,20.1,67.9,10.6,1.4,00111
81.0,12.0,14.0,XXX,XX,XX,  Ward No-04 Total,723,32.8,65.8,1.2,0.1,726,21.3,69.4,8.3,1.0,00111
81.0,12.0,15.0,XXX,XX,XX,  Ward No-05 Total,748,37.6,62.4,0.0,0.0,721,23.9,70.7,4.7,0.7,00111
81.0,12.0,16.0,XXX,XX,XX,  Ward No-06 Total,728,32.7,67.0,0.3,0.0,720,18.6,71.0,8.9,1.5,00111
81.0,12.0,17.0,XXX,XX,XX,  Ward No-07 Total,986,32.0,66.9,0.9,0.1,991,16.8,69.4,12.1,1.7,00111
81.0,12.0,18.0,XXX,XX,XX,  Ward No-08 Total,1036,33.7,65.9,0.2,0.2,1048,16.0,70.5,11.5,2.0,00111
81.0,12.0,19.0,XXX,XX,XX,  Ward No-09 Total,727,33.7,66.3,0.0,0.0,741,14.6,71.4,11.1,3.0,00111
81.0,12.0,20.0,XXX,XX,XX,  Auch Para Union Total,10952,30.7,68.7,0.4,0.2,10977,15.8,71.8,10.5,1.9,00111
81.0,12.0,22.0,XXX,XX,XX,  Bara Bihanali Union Total,5010,30.0,69.2,0.6,0.2,5247,15.8,71.8,10.4,2.0,00111
81.0,12.0,24.0,XXX,XX,XX,  Basu Para Union Total,11051,31.5,68.1,0.3,0.1,11264,16.8,70.6,10.9,1.7,00111
81.0,12.0,31.0,XXX,XX,XX,  Dwippur Union Total,3923,30.4,68.9,0.7,0.1,4115,15.6,72.0,10.6,1.8,00111
81.0,12.0,37.0,XXX,XX,XX,  Goalkandi Union Total,9745,29.8,69.7,0.4,0.1,10025,15.8,71.9,11.0,1.3,00111
81.0,12.0,44.0,XXX,XX,XX,  Gobinda Para Union Total,9266,30.3,68.8,0.7,0.1,9329,15.6,72.7,9.9,1.9,00111
81.0,12.0,50.0,XXX,XX,XX,Ganipur Union Total,15203,31.6,67.8,0.4,0.2,14968,17.1,71.2,10.2,1.5,00111
81.0,12.0,56.0,XXX,XX,XX,  Hamir Kutsha Union Total,7919,32.0,67.1,0.7,0.2,8249,18.8,68.1,11.3,1.8,00111
81.0,12.0,63.0,XXX,XX,XX,  Jhikra Union Total,8650,30.7,68.6,0.5,0.2,8987,16.0,71.3,10.9,1.8,00111
81.0,12.0,69.0,XXX,XX,XX,  Jogi Para Union Total,9755,31.4,67.9,0.5,0.2,10216,17.5,69.9,11.2,1.4,00111
81.0,12.0,72.0,XXX,XX,XX,  Kachhari Kayali Para Union Total,3013,31.1,68.2,0.5,0.3,3083,15.7,71.2,11.0,2.1,00111
81.0,12.0,75.0,XXX,XX,XX,  Maria Union Total,7790,32.1,67.3,0.6,0.1,8037,17.8,70.0,10.8,1.5,00111
81.0,12.0,82.0,XXX,XX,XX,  Nardas Union Total,7859,30.1,69.0,0.7,0.2,8173,15.5,71.7,10.9,2.0,00111
81.0,12.0,85.0,XXX,XX,XX,  Sonadanga Union Total,3429,31.4,67.8,0.6,0.1,3572,16.5,72.2,9.9,1.3,00111
81.0,12.0,88.0,XXX,XX,XX,  Sreepur Union Total,4899,34.2,65.0,0.7,0.1,4841,16.8,70.6,10.7,2.0,00111
81.0,12.0,94.0,XXX,XX,XX,  Subhadanga Union Total,10528,30.6,68.7,0.6,0.2,10705,16.1,71.3,11.1,1.5,00111
81.0,22.0,XX.0,XXX,XX,XX,Boalia Thana Total,98074,47.3,51.9,0.6,0.2,91348,31.6,58.9,8.3,1.3,00111
81.0,22.0,9.0,XXX,XX,XX,  Ward No-09 Total,6467,57.2,41.9,0.8,0.2,6132,44.1,46.1,8.7,1.1,00111
81.0,22.0,10.0,XXX,XX,XX,  Ward No-10 (Part) Total,2474,53.9,45.5,0.3,0.3,2091,31.9,59.3,8.1,0.7,00111
81.0,22.0,11.0,XXX,XX,XX,  Ward No-11 Total,5326,60.4,38.7,0.6,0.3,5733,51.6,40.9,6.8,0.7,00111
81.0,22.0,12.0,XXX,XX,XX,  Ward No-12 Total,5933,62.1,37.3,0.6,0.1,4197,35.9,53.5,9.4,1.2,00111
81.0,22.0,13.0,XXX,XX,XX,  Ward No-13 Total,4388,50.7,48.3,0.8,0.2,4216,36.1,53.3,9.4,1.2,00111
81.0,22.0,14.0,XXX,XX,XX,  Ward No-14 (Part) Total,4963,49.0,50.1,0.7,0.2,4605,33.0,57.6,7.9,1.5,00111
81.0,22.0,15.0,XXX,XX,XX,  Ward No-15 Total,6202,47.2,52.1,0.5,0.2,5488,27.5,63.1,7.1,2.3,00111
81.0,22.0,16.0,XXX,XX,XX,  Ward No-16 Total,7391,40.3,58.8,0.6,0.3,6446,26.4,64.3,7.5,1.8,00111
81.0,22.0,18.0,XXX,XX,XX,  Ward No-18 (Part) Total,2200,39.7,59.7,0.5,0.1,2233,26.3,66.7,6.3,0.7,00111
81.0,22.0,19.0,XXX,XX,XX,  Ward No-19 Total,9743,41.3,57.9,0.6,0.3,9462,27.6,63.8,7.0,1.6,00111
81.0,22.0,20.0,XXX,XX,XX,  Ward No-20 Total,3475,46.9,52.1,0.8,0.1,3314,30.1,58.5,9.9,1.5,00111
81.0,22.0,21.0,XXX,XX,XX,  Ward No-21 Total,4330,43.0,56.2,0.7,0.1,4138,28.4,60.7,9.6,1.2,00111
81.0,22.0,22.0,XXX,XX,XX,  Ward No-22 Total,3720,45.6,53.1,1.2,0.1,3607,32.2,58.2,9.0,0.6,00111
