ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Literate (can write a letter)-Both-Yes,Literate (can write a letter)-Both-No,Literate (can write a letter)-Male-Yes,Literate (can write a letter)-Male-No,Literate (can write a letter)-Female-Yes,Literate (can write a letter)-Female-No,Literacy Rate (%)-Both,Literacy Rate (%)-Male,Literacy Rate (%)-Female,check_var
13.0,58.0,39.0,XXX,XX,XX,Uttar Kachua Union Total,9952,12046,4487,5601,5465,6445,45.2,44.5,45.9,00111
13.0,58.0,47.0,XXX,XX,XX,Dakshin Kachua Union Total,7925,7458,3523,3679,4402,3779,51.5,48.9,53.8,00111
13.0,58.0,55.0,XXX,XX,XX,Kadla Union Total,16877,9702,7512,4598,9365,5104,63.5,62.0,64.7,00111
13.0,58.0,63.0,XXX,XX,XX,Karaia Union Total,21905,14166,9932,6800,11973,7366,60.7,59.4,61.9,00111
13.0,58.0,71.0,XXX,XX,XX,Sachar Union Total,10519,12339,5234,5719,5285,6620,46.0,47.8,44.4,00111
13.0,58.0,79.0,XXX,XX,XX,Pathair Union Total,9419,9291,4343,4406,5076,4885,50.3,49.6,51.0,00111
13.0,58.0,87.0,XXX,XX,XX,Purba Sahadebpur Union Total,7864,11876,3718,5483,4146,6393,39.8,40.4,39.3,00111
13.0,58.0,94.0,XXX,XX,XX,Paschim Sahadebpur Union Total,10750,10956,5122,4832,5628,6124,49.5,51.5,47.9,00111
13.0,76.0,XX.0,XXX,XX,XX,Matlab Upazila Total,99964,76188,45723,34660,54241,41528,56.7,56.9,56.6,00111
13.0,76.0,1.0,XXX,XX,XX,Ward No-01 Total,4594,2943,2201,1382,2393,1561,61.0,61.4,60.5,00111
13.0,76.0,2.0,XXX,XX,XX,Ward No-02 Total,2590,2025,1223,860,1367,1165,56.1,58.7,54.0,00111
13.0,76.0,3.0,XXX,XX,XX,Ward No-03 Total,7557,2095,3716,1032,3841,1063,78.3,78.3,78.3,00111
13.0,76.0,4.0,XXX,XX,XX,Ward No-04 Total,2495,1576,1175,767,1320,809,61.3,60.5,62.0,00111
13.0,76.0,5.0,XXX,XX,XX,Ward No-05 Total,1967,2190,883,982,1084,1208,47.3,47.3,47.3,00111
13.0,76.0,6.0,XXX,XX,XX,Ward No-06 Total,4304,2353,2057,1037,2247,1316,64.7,66.5,63.1,00111
13.0,76.0,7.0,XXX,XX,XX,Ward No-07 Total,3021,1446,1433,628,1588,818,67.6,69.5,66.0,00111
13.0,76.0,8.0,XXX,XX,XX,Ward No-08 Total,2755,2187,1217,963,1538,1224,55.7,55.8,55.7,00111
13.0,76.0,9.0,XXX,XX,XX,Ward No-09 Total,2364,1749,983,769,1381,980,57.5,56.1,58.5,00111
13.0,76.0,34.0,XXX,XX,XX,Khadergaon Union Total,9207,7841,4172,3439,5035,4402,54.0,54.8,53.4,00111
13.0,76.0,43.0,XXX,XX,XX,Narayanpur Union Total,15442,15969,6888,7430,8554,8539,49.2,48.1,50.0,00111
13.0,76.0,56.0,XXX,XX,XX,Uttar Nayergaon Union Total,10000,6632,4872,2900,5128,3732,60.1,62.7,57.9,00111
13.0,76.0,60.0,XXX,XX,XX,Uttar Upadi Union Total,10998,9097,4638,4024,6360,5073,54.7,53.5,55.6,00111
13.0,76.0,82.0,XXX,XX,XX,Dakhsin Nayergaon Union Total,11528,10537,5673,4851,5855,5686,52.2,53.9,50.7,00111
13.0,76.0,86.0,XXX,XX,XX,Dakshin Upadi Union Total,11142,7548,4592,3596,6550,3952,59.6,56.1,62.4,00111
13.0,79.0,XX.0,XXX,XX,XX,Matlab Uttar Upazila Total,135716,113751,66380,52572,69336,61179,54.4,55.8,53.1,00111
13.0,79.0,1.0,XXX,XX,XX,Ward No-01 Total,2350,1711,1235,853,1115,858,57.9,59.1,56.5,00111
13.0,79.0,2.0,XXX,XX,XX,Ward No-02 Total,2081,1714,1079,843,1002,871,54.8,56.1,53.5,00111
13.0,79.0,3.0,XXX,XX,XX,Ward No-03 Total,1297,866,634,419,663,447,60.0,60.2,59.7,00111
13.0,79.0,4.0,XXX,XX,XX,Ward No-04 Total,2020,1444,1019,671,1001,773,58.3,60.3,56.4,00111
13.0,79.0,5.0,XXX,XX,XX,Ward No-05 Total,1794,1113,873,526,921,587,61.7,62.4,61.1,00111
13.0,79.0,6.0,XXX,XX,XX,Ward No-06 Total,1650,1320,826,606,824,714,55.6,57.7,53.6,00111
13.0,79.0,7.0,XXX,XX,XX,Ward No-07 Total,3048,2125,1503,967,1545,1158,58.9,60.9,57.2,00111
13.0,79.0,8.0,XXX,XX,XX,Ward No-08 Total,2928,1493,1490,686,1438,807,66.2,68.5,64.1,00111
13.0,79.0,9.0,XXX,XX,XX,Ward No-09 Total,1513,1093,741,487,772,606,58.1,60.3,56.0,00111
13.0,79.0,11.0,XXX,XX,XX,Baganbari Union Total,9190,7585,4412,3487,4778,4098,54.8,55.9,53.8,00111
13.0,79.0,13.0,XXX,XX,XX,Farajikandi Union Total,13376,15323,6095,7016,7281,8307,46.6,46.5,46.7,00111
13.0,79.0,15.0,XXX,XX,XX,Durgapur Union Total,9970,9841,4549,4470,5421,5371,50.3,50.4,50.2,00111
13.0,79.0,17.0,XXX,XX,XX,Purba Fatehpur Union Total,9674,7718,4482,3427,5192,4291,55.6,56.7,54.8,00111
13.0,79.0,21.0,XXX,XX,XX,Eklaspur Union Total,6055,5998,3182,2879,2873,3119,50.2,52.5,47.9,00111
13.0,79.0,23.0,XXX,XX,XX,Gajra Union Total,7578,4760,4134,2207,3444,2553,61.4,65.2,57.4,00111
13.0,79.0,25.0,XXX,XX,XX,Islamabad Union Total,6093,6516,2856,2907,3237,3609,48.3,49.6,47.3,00111
13.0,79.0,30.0,XXX,XX,XX,Jahirabad Union Total,5092,5207,2621,2542,2471,2665,49.4,50.8,48.1,00111
13.0,79.0,32.0,XXX,XX,XX,Kalakanda Union Total,5277,3316,2699,1534,2578,1782,61.4,63.8,59.1,00111
13.0,79.0,38.0,XXX,XX,XX,Mohanpur Union Total,9774,6710,5017,3275,4757,3435,59.3,60.5,58.1,00111
13.0,79.0,64.0,XXX,XX,XX,Sadullapur Union Total,9499,7124,4543,3201,4956,3923,57.1,58.7,55.8,00111
13.0,79.0,73.0,XXX,XX,XX,Satnal Union Total,9369,7112,5029,3478,4340,3634,56.8,59.1,54.4,00111
13.0,79.0,90.0,XXX,XX,XX,Sultanabad Union Total,7731,6602,3637,2957,4094,3645,53.9,55.2,52.9,00111
13.0,79.0,94.0,XXX,XX,XX,Paschim Fatehpur Union Total,8357,7060,3724,3134,4633,3926,54.2,54.3,54.1,00111
13.0,95.0,XX.0,XXX,XX,XX,Shahrasti Upazila Total,120247,71587,53716,34184,66531,37403,62.7,61.1,64.0,00111
13.0,95.0,1.0,XXX,XX,XX,Ward No-01 Total,2155,680,1052,329,1103,351,76.0,76.2,75.9,00111
13.0,95.0,2.0,XXX,XX,XX,Ward No-02 Total,2155,682,1020,331,1135,351,76.0,75.5,76.4,00111
13.0,95.0,3.0,XXX,XX,XX,Ward No-03 Total,1028,572,504,300,524,272,64.3,62.7,65.8,00111
13.0,95.0,4.0,XXX,XX,XX,Ward No-04 Total,1590,714,689,291,901,423,69.0,70.3,68.1,00111
13.0,95.0,5.0,XXX,XX,XX,Ward No-05 Total,1896,730,960,347,936,383,72.2,73.5,71.0,00111
13.0,95.0,6.0,XXX,XX,XX,Ward No-06 Total,1768,1066,770,508,998,558,62.4,60.3,64.1,00111
13.0,95.0,7.0,XXX,XX,XX,Ward No-07 Total,2083,1086,1028,546,1055,540,65.7,65.3,66.1,00111
13.0,95.0,8.0,XXX,XX,XX,Ward No-08 Total,1865,1201,932,637,933,564,60.8,59.4,62.3,00111
13.0,95.0,9.0,XXX,XX,XX,Ward No-09 Total,1522,1174,675,584,847,590,56.5,53.6,58.9,00111
13.0,95.0,15.0,XXX,XX,XX,East Chitasi Union Total,11646,4155,5397,1739,6249,2416,73.7,75.6,72.1,00111
13.0,95.0,20.0,XXX,XX,XX,West Chitasi Union Total,12442,7285,5690,3550,6752,3735,63.1,61.6,64.4,00111
13.0,95.0,60.0,XXX,XX,XX,Uttar Meher Union Total,5754,6763,2483,3263,3271,3500,46.0,43.2,48.3,00111
13.0,95.0,65.0,XXX,XX,XX,Dakshin Meher Union Total,6817,4379,2882,2080,3935,2299,60.9,58.1,63.1,00111
13.0,95.0,80.0,XXX,XX,XX,Uttar Roysree Union Total,11035,4217,4835,1932,6200,2285,72.4,71.4,73.1,00111
13.0,95.0,82.0,XXX,XX,XX,Dakshin Roysree Union Total,11775,4587,5132,2006,6643,2581,72.0,71.9,72.0,00111
13.0,95.0,85.0,XXX,XX,XX,Uttar Suchi Para Union Total,11456,7762,5208,3875,6248,3887,59.6,57.3,61.6,00111
13.0,95.0,90.0,XXX,XX,XX,Dakshin Suchi Para Union Total,9696,7746,3923,3583,5773,4163,55.6,52.3,58.1,00111
13.0,95.0,95.0,XXX,XX,XX,Tamta Dakshin Union Total,23564,16788,10536,8283,13028,8505,58.4,56.0,60.5,00111
3.0,XX.0,XX.0,XXX,XX,XX,Bandarban Zila Total,112167,200603,66359,98328,45808,102275,35.9,40.3,30.9,00111
3.0,4.0,XX.0,XXX,XX,XX,Alikadam Upazila Total,12116,26582,7127,13103,4989,13479,31.3,35.2,27.0,00111
3.0,4.0,31.0,XXX,XX,XX,Alikadam Union Total,6873,15655,4244,7712,2629,7943,30.5,35.5,24.9,00111
3.0,4.0,63.0,XXX,XX,XX,Chokhyong Union Total,5243,10927,2883,5391,2360,5536,32.4,34.8,29.9,00111
3.0,14.0,XX.0,XXX,XX,XX,Bandarban Sadar Upazila Total,36638,37708,22003,18451,14635,19257,49.3,54.4,43.2,00111
3.0,14.0,1.0,XXX,XX,XX,Ward No-01 Total,2396,1137,1426,572,970,565,67.8,71.4,63.2,00111
3.0,14.0,2.0,XXX,XX,XX,Ward No-02 Total,3014,887,1989,426,1025,461,77.3,82.4,69.0,00111
3.0,14.0,3.0,XXX,XX,XX,Ward No-03 Total,1410,1509,875,758,535,751,48.3,53.6,41.6,00111
3.0,14.0,4.0,XXX,XX,XX,Ward No-04 Total,2492,671,1614,380,878,291,78.8,80.9,75.1,00111
3.0,14.0,5.0,XXX,XX,XX,Ward No-05 Total,3596,1253,1945,482,1651,771,74.2,80.1,68.2,00111
3.0,14.0,6.0,XXX,XX,XX,Ward No-06 Total,4487,1905,2596,996,1891,909,70.2,72.3,67.5,00111
3.0,14.0,7.0,XXX,XX,XX,Ward No-07 Total,1929,1156,1197,641,732,515,62.5,65.1,58.7,00111
3.0,14.0,8.0,XXX,XX,XX,Ward No-08 Total,2057,1081,1184,522,873,559,65.6,69.4,61.0,00111
3.0,14.0,9.0,XXX,XX,XX,Ward No-09 Total,2632,2167,1576,1053,1056,1114,54.8,59.9,48.7,00111
3.0,14.0,15.0,XXX,XX,XX,Bandarban Union Total,2949,4748,1799,2277,1150,2471,38.3,44.1,31.8,00111
3.0,14.0,31.0,XXX,XX,XX,Kuhalong Union Total,3179,5988,1821,2895,1358,3093,34.7,38.6,30.5,00111
3.0,14.0,47.0,XXX,XX,XX,Rajbila Union Total,2251,5511,1319,2630,932,2881,29.0,33.4,24.4,00111
3.0,14.0,63.0,XXX,XX,XX,Suwalak Union Total,3751,5729,2292,2821,1459,2908,39.6,44.8,33.4,00111
3.0,14.0,79.0,XXX,XX,XX,Tankabati Union Total,495,3966,370,1998,125,1968,11.1,15.6,6.0,00111
3.0,51.0,XX.0,XXX,XX,XX,Lama Upazila Total,29688,57744,16699,28903,12989,28841,34.0,36.6,31.1,00111
3.0,51.0,1.0,XXX,XX,XX,Ward No-01 Total,678,463,391,185,287,278,59.4,67.9,50.8,00111
3.0,51.0,2.0,XXX,XX,XX,Ward No-02 Total,780,736,419,380,361,356,51.5,52.4,50.3,00111
3.0,51.0,3.0,XXX,XX,XX,Ward No-03 Total,996,653,627,356,369,297,60.4,63.8,55.4,00111
3.0,51.0,4.0,XXX,XX,XX,Ward No-04 Total,1166,1023,608,482,558,541,53.3,55.8,50.8,00111
3.0,51.0,5.0,XXX,XX,XX,Ward No-05 Total,861,1063,417,504,444,559,44.8,45.3,44.3,00111
3.0,51.0,6.0,XXX,XX,XX,Ward No-06 Total,783,1036,412,477,371,559,43.0,46.3,39.9,00111
3.0,51.0,7.0,XXX,XX,XX,Ward No-07 Total,1400,987,807,468,593,519,58.7,63.3,53.3,00111
3.0,51.0,8.0,XXX,XX,XX,Ward No-08 Total,901,880,511,449,390,431,50.6,53.2,47.5,00111
3.0,51.0,9.0,XXX,XX,XX,Ward No-09 Total,457,1093,255,534,202,559,29.5,32.3,26.5,00111
3.0,51.0,15.0,XXX,XX,XX,Aziznagar Union Total,4043,4677,2272,2195,1771,2482,46.4,50.9,41.6,00111
3.0,51.0,27.0,XXX,XX,XX,Faitang Union Total,2939,6161,1663,3340,1276,2821,32.3,33.2,31.1,00111
3.0,51.0,31.0,XXX,XX,XX,Fasyakhali Union Total,5499,13807,2900,6935,2599,6872,28.5,29.5,27.4,00111
3.0,51.0,47.0,XXX,XX,XX,Gajalia Union Total,2141,7474,1330,3820,811,3654,22.3,25.8,18.2,00111
3.0,51.0,63.0,XXX,XX,XX,Lama Union Total,1937,4858,1069,2377,868,2481,28.5,31.0,25.9,00111
3.0,51.0,68.0,XXX,XX,XX,Rupshipara Union Total,2381,6852,1324,3425,1057,3427,25.8,27.9,23.6,00111
3.0,51.0,79.0,XXX,XX,XX,Sarai Union Total,2726,5981,1694,2976,1032,3005,31.3,36.3,25.6,00111
3.0,73.0,XX.0,XXX,XX,XX,Naikhongchhari Upazila Total,15098,33147,8473,16120,6625,17027,31.3,34.5,28.0,00111
3.0,73.0,19.0,XXX,XX,XX,Baishari Union Total,3596,7726,1959,3832,1637,3894,31.8,33.8,29.6,00111
3.0,73.0,38.0,XXX,XX,XX,Dochhari Union Total,974,5043,586,2490,388,2553,16.2,19.1,13.2,00111
3.0,73.0,57.0,XXX,XX,XX,Ghumdum Union Total,4491,8587,2352,4180,2139,4407,34.3,36.0,32.7,00111
3.0,73.0,76.0,XXX,XX,XX,Naikhongchhari Union Total,6037,11791,3576,5618,2461,6173,33.9,38.9,28.5,00111
3.0,89.0,XX.0,XXX,XX,XX,Rowangchhari Upazila Total,6985,15556,4448,7357,2537,8199,31.0,37.7,23.6,00111
3.0,89.0,19.0,XXX,XX,XX,Alikhong Union Total,1631,2801,992,1275,639,1526,36.8,43.8,29.5,00111
3.0,89.0,38.0,XXX,XX,XX,Nowa Patang Union Total,932,2682,597,1272,335,1410,25.8,31.9,19.2,00111
3.0,89.0,57.0,XXX,XX,XX,Rowangchhari Union Total,2957,4311,1894,1979,1063,2332,40.7,48.9,31.3,00111
3.0,89.0,76.0,XXX,XX,XX,Tarachha Union Total,1465,5762,965,2831,500,2931,20.3,25.4,14.6,00111
3.0,91.0,XX.0,XXX,XX,XX,Ruma Upazila Total,6781,16685,4382,8089,2399,8596,28.9,35.1,21.8,00111
3.0,91.0,19.0,XXX,XX,XX,Ghalangya Union Total,743,3785,538,1761,205,2024,16.4,23.4,9.2,00111
3.0,91.0,38.0,XXX,XX,XX,Paindu Union Total,940,3546,576,1720,364,1826,21.0,25.1,16.6,00111
3.0,91.0,57.0,XXX,XX,XX,Remakri Pransa Union Total,996,2895,600,1353,396,1542,25.6,30.7,20.4,00111
3.0,91.0,76.0,XXX,XX,XX,Ruma Union Total,4102,6459,2668,3255,1434,3204,38.8,45.0,30.9,00111
3.0,95.0,XX.0,XXX,XX,XX,Thanchi Upazila Total,4861,13181,3227,6305,1634,6876,26.9,33.9,19.2,00111
3.0,95.0,19.0,XXX,XX,XX,Balipara Union Total,1687,2671,1090,1242,597,1429,38.7,46.7,29.5,00111
3.0,95.0,38.0,XXX,XX,XX,Remakry Union Total,554,3977,380,1902,174,2075,12.2,16.7,7.7,00111
3.0,95.0,57.0,XXX,XX,XX,Thanchi Union Total,2038,3931,1349,1949,689,1982,34.1,40.9,25.8,00111
3.0,95.0,76.0,XXX,XX,XX,Tindu Union Total,582,2602,408,1212,174,1390,18.3,25.2,11.1,00111
19.0,XX.0,XX.0,XXX,XX,XX,Comilla Zila Total,2379682,2083034,1138672,966739,1241010,1116295,53.3,54.1,52.6,00111
19.0,9.0,XX.0,XXX,XX,XX,Barura Upazila Total,175828,161760,79645,76245,96183,85515,52.1,51.1,52.9,00111
19.0,9.0,1.0,XXX,XX,XX,Ward No-01 Total,1710,1943,783,942,927,1001,46.8,45.4,48.1,00111
19.0,9.0,2.0,XXX,XX,XX,Ward No-02 Total,3335,1296,1703,589,1632,707,72.0,74.3,69.8,00111
19.0,9.0,3.0,XXX,XX,XX,Ward No-03 Total,3862,2744,2134,1532,1728,1212,58.5,58.2,58.8,00111
19.0,9.0,4.0,XXX,XX,XX,Ward No-04 Total,1871,2610,822,1266,1049,1344,41.8,39.4,43.8,00111
19.0,9.0,5.0,XXX,XX,XX,Ward No-05 Total,2523,2452,1190,1208,1333,1244,50.7,49.6,51.7,00111
19.0,9.0,6.0,XXX,XX,XX,Ward No-06 Total,2600,2628,1196,1336,1404,1292,49.7,47.2,52.1,00111
19.0,9.0,7.0,XXX,XX,XX,Ward No-07 Total,2078,1789,974,811,1104,978,53.7,54.6,53.0,00111
19.0,9.0,8.0,XXX,XX,XX,Ward No-08 Total,2310,2152,1127,1066,1183,1086,51.8,51.4,52.1,00111
19.0,9.0,9.0,XXX,XX,XX,Ward No-09 Total,1725,2040,839,976,886,1064,45.8,46.2,45.4,00111
19.0,9.0,11.0,XXX,XX,XX,Adda Union Total,12720,9098,5448,4202,7272,4896,58.3,56.5,59.8,00111
19.0,9.0,12.0,XXX,XX,XX,Adra Union Total,11907,8952,5231,4236,6676,4716,57.1,55.3,58.6,00111
19.0,9.0,18.0,XXX,XX,XX,Aganagar Union Total,9774,10404,4344,4872,5430,5532,48.4,47.1,49.5,00111
19.0,9.0,25.0,XXX,XX,XX,Bhabanipur Union Total,10420,9990,4693,4865,5727,5125,51.1,49.1,52.8,00111
19.0,9.0,37.0,XXX,XX,XX,Deora Union Total,5339,5289,2582,2459,2757,2830,50.2,51.2,49.3,00111
19.0,9.0,44.0,XXX,XX,XX,Galimpur Union Total,21276,17807,9417,8574,11859,9233,54.4,52.3,56.2,00111
19.0,9.0,50.0,XXX,XX,XX,Chitadda Union Total,6800,8850,3044,4076,3756,4774,43.5,42.8,44.0,00111
19.0,9.0,56.0,XXX,XX,XX,Jalam Union Total,11136,11045,4909,5051,6227,5994,50.2,49.3,51.0,00111
19.0,9.0,63.0,XXX,XX,XX,Uttar Khosbas Union Total,13197,13732,6295,6297,6902,7435,49.0,50.0,48.1,00111
19.0,9.0,69.0,XXX,XX,XX,Dakshin Khosbas Union Total,9338,9869,4317,4537,5021,5332,48.6,48.8,48.5,00111
19.0,9.0,75.0,XXX,XX,XX,Uttar Payalgachha Union Total,11820,8797,5335,4193,6485,4604,57.3,56.0,58.5,00111
19.0,9.0,82.0,XXX,XX,XX,Lakshmipur Union Total,10073,8470,4529,3779,5544,4691,54.3,54.5,54.2,00111
19.0,9.0,88.0,XXX,XX,XX,Uttar Shilmuri Union Total,8519,7969,3805,3826,4714,4143,51.7,49.9,53.2,00111
19.0,9.0,94.0,XXX,XX,XX,Dakshin Shilmuri Union Total,11495,11834,4928,5552,6567,6282,49.3,47.0,51.1,00111
19.0,15.0,XX.0,XXX,XX,XX,Brahmanpara Upazila Total,90731,75028,43604,34048,47127,40980,54.7,56.2,53.5,00111
19.0,15.0,18.0,XXX,XX,XX,Brahman Para Union Total,10762,9622,5355,4386,5407,5236,52.8,55.0,50.8,00111
19.0,15.0,30.0,XXX,XX,XX,Dulalpur Union Total,9643,8164,4571,3602,5072,4562,54.2,55.9,52.6,00111
19.0,15.0,44.0,XXX,XX,XX,Chandla Union Total,10098,7955,4714,3508,5384,4447,55.9,57.3,54.8,00111
19.0,15.0,50.0,XXX,XX,XX,Sidlai Union Total,12007,7187,5705,3052,6302,4135,62.6,65.1,60.4,00111
19.0,15.0,56.0,XXX,XX,XX,Madhabpur Union Total,13253,12680,6261,5904,6992,6776,51.1,51.5,50.8,00111
19.0,15.0,62.0,XXX,XX,XX,Malapara Union Total,8603,5848,4181,2527,4422,3321,59.5,62.3,57.1,00111
19.0,15.0,82.0,XXX,XX,XX,Sahebabad Union Total,9844,8199,4732,3797,5112,4402,54.6,55.5,53.7,00111
19.0,15.0,88.0,XXX,XX,XX,Shashidal Union Total,16521,15373,8085,7272,8436,8101,51.8,52.6,51.0,00111
19.0,18.0,XX.0,XXX,XX,XX,Burichang Upazila Total,142988,107720,69969,49902,73019,57818,57.0,58.4,55.8,00111
19.0,18.0,11.0,XXX,XX,XX,Baksimail Union Total,15300,11318,7360,5312,7940,6006,57.5,58.1,56.9,00111
19.0,18.0,12.0,XXX,XX,XX,Bharella Union Total,19510,17374,9516,7978,9994,9396,52.9,54.4,51.5,00111
19.0,18.0,31.0,XXX,XX,XX,Burichang Union Total,19117,12894,9563,5871,9554,7023,59.7,62.0,57.6,00111
19.0,18.0,63.0,XXX,XX,XX,Mainamati Union Total,22702,15816,11250,7552,11452,8264,58.9,59.8,58.1,00111
19.0,18.0,69.0,XXX,XX,XX,Mokam Union Total,22620,18821,11141,8892,11479,9929,54.6,55.6,53.6,00111
19.0,18.0,72.0,XXX,XX,XX,Pir Jatrapur Union Total,10663,7927,5067,3508,5596,4419,57.4,59.1,55.9,00111
19.0,18.0,75.0,XXX,XX,XX,Rajapur Union Total,15410,10266,7497,4646,7913,5620,60.0,61.7,58.5,00111
19.0,18.0,94.0,XXX,XX,XX,Sholanal Union Total,17666,13304,8575,6143,9091,7161,57.0,58.3,55.9,00111
19.0,27.0,XX.0,XXX,XX,XX,Chandina Upazila Total,146887,141047,69231,65222,77656,75825,51.0,51.5,50.6,00111
19.0,27.0,1.0,XXX,XX,XX,Ward No-01 Total,3675,2281,1874,1053,1801,1228,61.7,64.0,59.5,00111
19.0,27.0,2.0,XXX,XX,XX,Ward No-02 Total,2673,1286,1303,557,1370,729,67.5,70.1,65.3,00111
19.0,27.0,3.0,XXX,XX,XX,Ward No-03 Total,1831,1565,922,680,909,885,53.9,57.6,50.7,00111
19.0,27.0,4.0,XXX,XX,XX,Ward No-04 Total,3439,3100,1763,1427,1676,1673,52.6,55.3,50.0,00111
19.0,27.0,5.0,XXX,XX,XX,Ward No-05 Total,4215,1183,2097,538,2118,645,78.1,79.6,76.7,00111
19.0,27.0,6.0,XXX,XX,XX,Ward No-06 Total,2390,1735,1169,791,1221,944,57.9,59.6,56.4,00111
19.0,27.0,7.0,XXX,XX,XX,Ward No-07 Total,2124,2507,1017,1151,1107,1356,45.9,46.9,44.9,00111
19.0,27.0,8.0,XXX,XX,XX,Ward No-08 Total,1347,710,643,333,704,377,65.5,65.9,65.1,00111
19.0,27.0,9.0,XXX,XX,XX,Ward No-09 Total,1267,1409,600,690,667,719,47.3,46.5,48.1,00111
19.0,27.0,13.0,XXX,XX,XX,Keran Khal Union Total,7954,5866,4028,2637,3926,3229,57.6,60.4,54.9,00111
19.0,27.0,15.0,XXX,XX,XX,Barera Union Total,7422,7543,3485,3418,3937,4125,49.6,50.5,48.8,00111
19.0,27.0,20.0,XXX,XX,XX,Mahichal Union Total,9419,9153,4424,4182,4995,4971,50.7,51.4,50.1,00111
19.0,27.0,23.0,XXX,XX,XX,Bara Karai Union Total,11323,8532,5255,3923,6068,4609,57.0,57.3,56.8,00111
19.0,27.0,31.0,XXX,XX,XX,Joyag Union Total,11130,9443,4819,4426,6311,5017,54.1,52.1,55.7,00111
19.0,27.0,39.0,XXX,XX,XX,Barkait Union Total,9344,10970,4298,5105,5046,5865,46.0,45.7,46.2,00111
19.0,27.0,47.0,XXX,XX,XX,Atbar Pur Union Total,2988,3738,1381,1734,1607,2004,44.4,44.3,44.5,00111
19.0,27.0,55.0,XXX,XX,XX,Gallai Union Total,10883,13796,4953,6445,5930,7351,44.1,43.5,44.7,00111
19.0,27.0,63.0,XXX,XX,XX,Dollai Nowabab Pur Union Total,9927,8938,4309,4201,5618,4737,52.6,50.6,54.3,00111
19.0,27.0,71.0,XXX,XX,XX,Madhya Union Total,10951,11141,5531,5174,5420,5967,49.6,51.7,47.6,00111
19.0,27.0,79.0,XXX,XX,XX,Maijkhar Union Total,18201,18366,8648,8516,9553,9850,49.8,50.4,49.2,00111
19.0,27.0,87.0,XXX,XX,XX,Batakash Union Total,7523,8334,3518,3820,4005,4514,47.4,47.9,47.0,00111
19.0,27.0,94.0,XXX,XX,XX,Suhilpur Union Total,6861,9451,3194,4421,3667,5030,42.1,41.9,42.2,00111
19.0,31.0,XX.0,XXX,XX,XX,Chauddagram Upazila Total,210352,159251,97332,73252,113020,85999,56.9,57.1,56.8,00111
19.0,31.0,1.0,XXX,XX,XX,Ward No-01 Total,1553,899,733,414,820,485,63.3,63.9,62.8,00111
19.0,31.0,2.0,XXX,XX,XX,Ward No-02 Total,1853,821,930,408,923,413,69.3,69.5,69.1,00111
19.0,31.0,3.0,XXX,XX,XX,Ward No-03 Total,1996,1438,1004,696,992,742,58.1,59.1,57.2,00111
19.0,31.0,4.0,XXX,XX,XX,Ward No-04 Total,1835,913,903,444,932,469,66.8,67.0,66.5,00111
19.0,31.0,5.0,XXX,XX,XX,Ward No-05 Total,1413,694,673,305,740,389,67.1,68.8,65.5,00111
19.0,31.0,6.0,XXX,XX,XX,Ward No-06 Total,3466,1776,1575,793,1891,983,66.1,66.5,65.8,00111
19.0,31.0,7.0,XXX,XX,XX,Ward No-07 Total,3047,1881,1579,935,1468,946,61.8,62.8,60.8,00111
19.0,31.0,8.0,XXX,XX,XX,Ward No-08 Total,3174,1610,1653,750,1521,860,66.3,68.8,63.9,00111
19.0,31.0,9.0,XXX,XX,XX,Ward No-09 Total,1848,1800,905,925,943,875,50.7,49.5,51.9,00111
19.0,31.0,10.0,XXX,XX,XX,Alkara Union Total,17894,12051,8471,5294,9423,6757,59.8,61.5,58.2,00111
19.0,31.0,15.0,XXX,XX,XX,Batisha Union Total,12704,8858,5866,4123,6838,4735,58.9,58.7,59.1,00111
19.0,31.0,19.0,XXX,XX,XX,Cheora Union Total,15759,11798,7260,5496,8499,6302,57.2,56.9,57.4,00111
19.0,31.0,38.0,XXX,XX,XX,Gholpasha Union Total,10887,11064,4915,5109,5972,5955,49.6,49.0,50.1,00111
19.0,31.0,42.0,XXX,XX,XX,Gunabati Union Total,18716,12522,8659,5734,10057,6788,59.9,60.2,59.7,00111
19.0,31.0,47.0,XXX,XX,XX,Jagannath Dighi Union Total,13067,8883,5976,4119,7091,4764,59.5,59.2,59.8,00111
19.0,31.0,52.0,XXX,XX,XX,Kalikapur Union Total,9145,7182,4357,3250,4788,3932,56.0,57.3,54.9,00111
19.0,31.0,57.0,XXX,XX,XX,Kankapait Union Total,14595,8266,6535,3634,8060,4632,63.8,64.3,63.5,00111
19.0,31.0,61.0,XXX,XX,XX,Kashinagar Union Total,15465,12071,7219,5535,8246,6536,56.2,56.6,55.8,00111
19.0,31.0,71.0,XXX,XX,XX,Munshirhat Union Total,15955,12279,6912,5758,9043,6521,56.5,54.6,58.1,00111
19.0,31.0,85.0,XXX,XX,XX,Shubhapur Union Total,18475,19132,8167,8784,10308,10348,49.1,48.2,49.9,00111
19.0,31.0,90.0,XXX,XX,XX,Sreepur Union Total,13428,12166,6089,5613,7339,6553,52.5,52.0,52.8,00111
19.0,31.0,95.0,XXX,XX,XX,Ujirpur Union Total,14077,11147,6951,5133,7126,6014,55.8,57.5,54.2,00111
19.0,33.0,XX.0,XXX,XX,XX,Comilla Sadar Dakshin Upazila Total,198731,159711,96990,75919,101741,83792,55.4,56.1,54.8,00111
