ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,"Population aged 7+, not attending school and employed-Both","Population aged 7+, not attending school and employed-Male","Population aged 7+, not attending school and employed-Female",Field of Activity-Agriculture-Male,Field of Activity-Agriculture-Female,Field of Activity-Industry-Male,Field of Activity-Industry-Female,Field of Activity-Service-Male,Field of Activity-Service-Female,check_var
67,58,02,XXX,XX,XX,Ward No-02 Total,1942,1312,630,19,0,315,228,978,402,00111
67,58,03,XXX,XX,XX,Ward No-03 Total,3813,2339,1474,25,6,1057,682,1257,786,00111
67,58,04,XXX,XX,XX,Ward No-04 Total,2925,1794,1131,57,17,724,415,1013,699,00111
67,58,05,XXX,XX,XX,Ward No-05 Total,1995,1589,406,94,15,763,192,732,199,00111
67,58,06,XXX,XX,XX,Ward No-06 Total,2631,1771,860,13,6,1287,585,471,269,00111
67,58,07,XXX,XX,XX,Ward No-07 Total,2819,2121,698,16,0,730,259,1375,439,00111
67,58,08,XXX,XX,XX,Ward No-08 Total,2539,1992,547,19,0,530,159,1443,388,00111
67,58,09,XXX,XX,XX,Ward No-09 Total,4195,3216,979,39,5,1188,360,1989,614,00111
67,58,11,XXX,XX,XX,Ward No-01 (Siddirganj) Total,2275,1663,612,115,4,344,329,1204,279,00111
67,58,12,XXX,XX,XX,Ward No-02 Total,1703,1372,331,75,6,387,160,910,165,00111
67,58,13,XXX,XX,XX,Ward No-03 Total,2179,1573,606,51,3,493,312,1029,291,00111
67,58,14,XXX,XX,XX,Ward No-04 Total,2660,1868,792,96,7,700,393,1072,392,00111
67,58,15,XXX,XX,XX,Ward No-05 Total,1673,1198,475,21,4,283,213,894,258,00111
67,58,16,XXX,XX,XX,Ward No-06 Total,3193,2491,702,14,2,572,446,1905,254,00111
67,58,17,XXX,XX,XX,Ward No-07 Total,1523,1137,386,58,0,413,302,666,84,00111
67,58,18,XXX,XX,XX,Ward No-08 Total,4209,2745,1464,59,7,916,689,1770,768,00111
67,58,19,XXX,XX,XX,Ward No-09 Total,2432,1869,563,322,11,311,131,1236,421,00111
67,58,20,XXX,XX,XX,Alir Tek Union Total,2548,2040,508,756,6,1202,493,82,9,00111
67,58,25,XXX,XX,XX,Baktaballi Union Total,12617,9203,3414,1365,56,7056,3292,782,66,00111
67,58,31,XXX,XX,XX,Enayetnagar Union Total,10900,6849,4051,316,56,3907,2941,2626,1054,00111
67,58,37,XXX,XX,XX,Fatullah Union Total,25739,16274,9465,301,27,6877,6395,9096,3043,00111
67,58,47,XXX,XX,XX,Gognagar Union Total,2343,2009,334,582,16,683,158,744,160,00111
67,58,63,XXX,XX,XX,Kashipur Union Total,14103,9642,4461,429,16,4872,3534,4341,911,00111
67,58,79,XXX,XX,XX,Kutubpur Union Total,27540,20121,7419,588,79,7433,3993,12100,3347,00111
67,68,01,XXX,XX,XX,Ward No-01 (Kanchan) Total,675,638,37,262,0,212,13,164,24,00111
67,68,02,XXX,XX,XX,Ward No-02 Total,690,653,37,263,4,237,18,153,15,00111
67,68,03,XXX,XX,XX,Ward No-03 Total,334,281,53,103,1,55,25,123,27,00111
67,68,04,XXX,XX,XX,Ward No-04 Total,633,593,40,423,11,99,23,71,6,00111
67,68,05,XXX,XX,XX,Ward No-05 Total,629,550,79,158,6,52,12,340,61,00111
67,68,06,XXX,XX,XX,Ward No-06 Total,707,558,149,33,2,142,79,383,68,00111
67,68,07,XXX,XX,XX,Ward No-07 Total,623,556,67,160,2,256,53,140,12,00111
67,68,08,XXX,XX,XX,Ward No-08 Total,405,390,15,260,2,90,11,40,2,00111
67,68,09,XXX,XX,XX,Ward No-09 Total,302,246,56,97,3,70,36,79,17,00111
67,68,11,XXX,XX,XX,Ward No-01 (Tarabo) Total,816,706,110,180,3,185,74,341,33,00111
67,68,12,XXX,XX,XX,Ward No-02 Total,592,470,122,107,4,154,61,209,57,00111
67,68,13,XXX,XX,XX,Ward No-03 Total,1665,1225,440,170,4,381,248,674,188,00111
67,68,14,XXX,XX,XX,Ward No-04 Total,2127,1478,649,82,4,766,544,630,101,00111
67,68,15,XXX,XX,XX,Ward No-05 Total,2386,1616,770,96,7,926,564,594,199,00111
67,68,16,XXX,XX,XX,Ward No-06 Total,2669,1667,1002,70,5,285,188,1312,809,00111
67,68,17,XXX,XX,XX,Ward No-07 Total,1704,1204,500,48,8,778,368,378,124,00111
67,68,18,XXX,XX,XX,Ward No-08 Total,2906,1877,1029,21,2,965,815,891,212,00111
67,68,19,XXX,XX,XX,Ward No-09 Total,6299,3925,2374,141,16,2448,1936,1336,422,00111
67,68,22,XXX,XX,XX,Bholaba Union Total,3211,3058,153,1751,19,345,33,962,101,00111
67,68,25,XXX,XX,XX,Bulta Union Total,5301,4020,1281,704,11,1598,914,1718,356,00111
67,68,31,XXX,XX,XX,Daudpur Union Total,4861,4657,204,1997,24,1418,89,1242,91,00111
67,68,39,XXX,XX,XX,Golakandail Union Total,6006,4636,1370,781,49,1836,945,2019,376,00111
67,68,55,XXX,XX,XX,Kayet Para Union Total,7738,6317,1421,2252,82,898,557,3167,782,00111
67,68,63,XXX,XX,XX,Mura Para Union Total,3172,2622,550,568,17,638,273,1416,260,00111
67,68,79,XXX,XX,XX,Rupganj Union Total,4725,4471,254,2587,87,517,64,1367,103,00111
33,30,01,XXX,XX,XX,Ward No-01 Total,1472,1008,464,58,1,144,208,806,255,00111
33,30,02,XXX,XX,XX,Ward No-02 Total,513,423,90,178,5,50,45,195,40,00111
33,30,03,XXX,XX,XX,Ward No-03 Total,4510,2930,1580,102,9,716,842,2112,729,00111
33,30,04,XXX,XX,XX,Ward No-04 Total,2617,1726,891,190,11,338,411,1198,469,00111
33,30,05,XXX,XX,XX,Ward No-05 Total,1890,1474,416,145,8,149,182,1180,226,00111
33,30,06,XXX,XX,XX,Ward No-06 Total,906,756,150,285,4,59,58,412,88,00111
33,30,07,XXX,XX,XX,Ward No-07 Total,2981,1767,1214,82,17,810,1028,875,169,00111
33,30,08,XXX,XX,XX,Ward No-08 Total,1363,1022,341,212,22,393,254,417,65,00111
33,30,09,XXX,XX,XX,Ward No-09 Total,1232,1100,132,424,9,236,78,440,45,00111
33,30,11,XXX,XX,XX,Ward No-01 Total,1741,1244,497,363,46,479,337,402,114,00111
33,30,12,XXX,XX,XX,Ward No-02 Total,2171,1300,871,89,19,393,411,818,441,00111
33,30,13,XXX,XX,XX,Ward No-03 Total,5184,3023,2161,135,11,1549,1491,1339,659,00111
33,30,14,XXX,XX,XX,Ward No-04 Total,3842,2225,1617,79,26,1442,1257,704,334,00111
33,30,15,XXX,XX,XX,Ward No-05 Total,3352,2415,937,35,11,384,250,1996,676,00111
33,30,16,XXX,XX,XX,Ward No-06 Total,2448,1597,851,25,2,243,306,1329,543,00111
33,30,17,XXX,XX,XX,Ward No-07 Total,7694,4757,2937,52,12,1918,2169,2787,756,00111
33,30,18,XXX,XX,XX,Ward No-08 Total,8821,5112,3709,115,7,3156,3051,1841,651,00111
33,30,19,XXX,XX,XX,Ward No-09 Total,3794,2360,1434,135,28,1390,1106,835,300,00111
33,30,20,XXX,XX,XX,Ward No-10 Total,1813,1213,600,13,1,701,394,499,205,00111
33,30,21,XXX,XX,XX,Ward No-11 Total,5521,3426,2095,237,21,1714,1626,1475,448,00111
33,30,22,XXX,XX,XX,Ward No-12 Total,4634,2908,1726,247,41,799,1027,1862,658,00111
33,30,23,XXX,XX,XX,Basan Union Total,16361,10501,5860,1855,158,5556,5103,3090,599,00111
33,30,25,XXX,XX,XX,Baria Union Total,2779,2538,241,1811,135,142,21,585,85,00111
33,30,31,XXX,XX,XX,Gachha Union Total,23101,13902,9199,1459,114,6927,7394,5516,1691,00111
33,30,47,XXX,XX,XX,Kashimpur Union Total,14800,9099,5701,1507,119,3967,3813,3625,1769,00111
33,30,54,XXX,XX,XX,Kayaltia Union Total,12841,9237,3604,2592,75,2094,1911,4551,1618,00111
33,30,60,XXX,XX,XX,Konabari Union Total,22234,13485,8749,694,79,9210,7222,3581,1448,00111
33,30,67,XXX,XX,XX,Mirzapur Union Total,19390,13668,5722,4033,140,6185,4798,3450,784,00111
33,30,81,XXX,XX,XX,Pubail Union Total,5392,4695,697,1754,46,765,289,2176,362,00111
33,32,01,XXX,XX,XX,Ward No-01 Total,902,735,167,168,12,177,96,390,59,00111
33,32,02,XXX,XX,XX,Ward No-02 Total,545,379,166,98,35,61,54,220,77,00111
33,32,03,XXX,XX,XX,Ward No-03 Total,860,595,265,122,8,191,211,282,46,00111
33,32,04,XXX,XX,XX,Ward No-04 Total,462,314,148,92,26,154,109,68,13,00111
33,32,05,XXX,XX,XX,Ward No-05 Total,1136,618,518,61,7,464,492,93,19,00111
33,32,06,XXX,XX,XX,Ward No-06 Total,1518,873,645,132,40,457,440,284,165,00111
33,32,07,XXX,XX,XX,Ward No-07 Total,6110,3392,2718,194,22,2624,2519,574,177,00111
33,32,08,XXX,XX,XX,Ward No-08 Total,3821,1954,1867,129,29,1400,1607,425,231,00111
33,32,09,XXX,XX,XX,Ward No-09 Total,3753,2194,1559,117,15,1730,1480,347,64,00111
33,32,13,XXX,XX,XX,Atabaha Union Total,3149,2698,451,1471,16,183,111,1044,324,00111
33,32,19,XXX,XX,XX,Boali Union Total,2922,2707,215,2494,189,161,16,52,10,00111
33,32,28,XXX,XX,XX,Chapair Union Total,2683,2489,194,1833,37,392,72,264,85,00111
33,32,38,XXX,XX,XX,Dhaljora Union Total,2706,2603,103,2383,29,128,60,92,14,00111
33,32,47,XXX,XX,XX,Fulbaria Union Total,5779,5587,192,4781,77,116,49,690,66,00111
33,32,57,XXX,XX,XX,Madhyapara Union Total,3193,2891,302,2387,122,399,159,105,21,00111
33,32,66,XXX,XX,XX,Mouchak Union Total,13933,8586,5347,1897,64,5130,4814,1559,469,00111
33,32,76,XXX,XX,XX,Sreefaltali Union Total,2450,2159,291,1014,26,347,155,798,110,00111
33,32,85,XXX,XX,XX,Sutrapur Union Total,3214,2811,403,1783,24,474,252,554,127,00111
33,34,01,XXX,XX,XX,Ward No-01 Total,216,204,12,123,1,21,3,60,8,00111
33,34,02,XXX,XX,XX,Ward No-02 Total,111,94,17,25,0,2,1,67,16,00111
33,34,03,XXX,XX,XX,Ward No-03 Total,229,193,36,25,0,3,1,165,35,00111
33,34,04,XXX,XX,XX,Ward No-04 Total,460,391,69,29,1,30,4,332,64,00111
33,34,05,XXX,XX,XX,Ward No-05 Total,1113,1051,62,178,13,682,19,191,30,00111
33,34,06,XXX,XX,XX,Ward No-06 Total,508,430,78,93,9,67,26,270,43,00111
33,34,07,XXX,XX,XX,Ward No-07 Total,437,392,45,162,3,93,27,137,15,00111
33,34,08,XXX,XX,XX,Ward No-08 Total,583,499,84,60,1,221,13,218,70,00111
33,34,09,XXX,XX,XX,Ward No-09 Total,601,558,43,181,5,230,16,147,22,00111
33,34,15,XXX,XX,XX,Bahadursadi Union Total,1618,1501,117,769,19,321,70,411,28,00111
33,34,17,XXX,XX,XX,Baktarpur Union Total,2728,2599,129,2099,34,189,22,311,73,00111
33,34,60,XXX,XX,XX,Jamalpur Union Total,2527,2274,253,1435,64,439,98,400,91,00111
33,34,69,XXX,XX,XX,Jangalia Union Total,2013,1899,114,1659,24,45,1,195,89,00111
